character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Hayter,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Knightley,John Thorpe,John Willoughby,Julia Bertram,Kitty Bennet,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Musgrove,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Musgrove,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Rushworth,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,Tom Bertram,William Collins,William Elliot,William Price
Sir John Middleton,0.128756,-0.111037,-0.197466,0.052004,-0.085327,-0.090541,-0.038042,-0.207132,-0.093731,-0.198012,-0.242655,-0.03307,-0.020553,-0.114632,-0.137507,0.259028,0.294145,-0.027028,0.068705,-0.146006,0.08737,-0.225775,0.15766,-0.305022,0.070704,-0.224795,0.122062,-0.217046,-0.133846,-0.05095,-0.186038,-0.006892,-0.129515,-0.170657,-0.144001,-0.22819,-0.159035,-0.065285,-0.109789,-0.033466,-0.211337,-0.13637,-0.262173,-0.213239,0.292502,0.01224,-0.088691,0.094592,-0.107908,-0.129073,-0.108429,-0.043292,-0.073758,0.618816,0.048188,-0.175298,0.02802,-0.208183,0.216372,-0.127652,0.217614,-0.141306,-0.147023,-0.162058,-0.091487,0.090547,-0.069197,-0.1239,0.0054,-0.005536,-0.017532,0.074198,0.24792,0.022608,-0.034281,0.199124,-0.057266,-0.101204,-0.140759,-0.051627,0.008015,-0.083138,0.190354,0.140913,-0.101045,-0.15211,-0.119237,-0.067988,0.277788,-0.02377,-0.089793,-0.052582,0.097045,-0.130308,0.101167,-0.074719,-0.020053,0.007899,0.015605,0.008002,1.0,0.124202,0.301934,0.291078,0.018365,0.386077,-0.020568,-0.034434,-0.004793,-0.066806
Sir Thomas Bertram,0.020314,-0.118684,0.102462,-0.207496,-0.090127,0.0006,-0.125527,0.176063,-0.011594,-0.218746,0.195441,-0.177735,-0.16008,0.032195,-0.2786,-0.169849,0.080012,-0.045515,-0.127938,0.592489,0.201302,0.118623,0.025967,0.037041,-0.119079,0.066622,0.07141,0.600418,0.04154,0.15202,0.255117,0.226812,0.135244,0.043747,-0.123554,0.061438,-0.116936,0.672395,0.255205,-0.248907,0.206038,0.151837,-0.146458,-0.099658,0.083771,0.134958,0.287615,0.217647,0.298921,-0.242086,0.549214,-0.097834,-0.182311,-0.102199,-0.084301,-0.170146,0.063567,-0.181564,-0.204868,0.470503,-0.115016,-0.044503,0.534732,-0.127797,-0.28371,-0.114536,0.038123,0.077124,-0.052093,-0.177808,0.035281,0.446041,0.032997,-0.014807,0.007015,0.262649,-0.165585,-0.264193,-0.240672,-0.204438,-0.162145,-0.204446,-0.042559,-0.032769,-0.1572,0.368948,-0.10386,-0.367831,-0.139323,-0.094393,-0.223812,0.490829,-0.33461,0.257958,0.154563,0.101938,-0.104937,-0.076903,0.13791,0.13373,0.124202,1.0,0.133232,0.170141,0.214452,-0.099312,0.492597,-0.091268,0.160628,0.581211
Sir Walter Elliot,0.523857,-0.198682,0.30307,0.045681,-0.037387,-0.269004,0.266654,-0.003257,0.365263,-0.269661,-0.320591,-0.143763,0.304229,0.095316,-0.210668,-0.118974,-0.105259,-0.192214,0.058198,-0.228512,-0.113816,-0.290029,-0.191417,-0.390871,0.643936,-0.294805,-0.085243,-0.287196,-0.233461,-0.165698,-0.227192,-0.024868,-0.188556,-0.132744,-0.177096,-0.225326,0.29009,-0.089221,-0.136414,-0.014674,-0.339407,-0.279458,-0.33578,-0.246295,0.060417,-0.210771,-0.285777,-0.217085,-0.083069,-0.158744,-0.117119,-0.10941,-0.022605,0.176637,0.666654,0.235565,-0.186175,-0.240709,0.026125,-0.131744,-0.13547,-0.10284,-0.191415,0.264461,-0.19549,0.049754,-0.301036,-0.295373,-0.087329,0.290261,-0.119551,0.041865,0.817463,-0.118876,-0.134695,0.208757,-0.189652,-0.035869,-0.282943,0.416702,-0.016816,0.262145,-0.148113,0.028051,-0.175538,-0.266137,0.064012,-0.105689,-0.124745,-0.044615,0.238497,-0.114695,0.064553,-0.178628,0.079317,0.130585,-0.075617,-0.043808,0.055775,-0.035784,0.301934,0.133232,1.0,0.16232,0.054567,-0.14831,-0.086102,-0.135812,0.43322,-0.153615
Sir William Lucas,0.047293,-0.089839,-0.126757,-0.11241,0.073865,-0.041679,0.023919,-0.081919,-0.041248,0.080437,-0.134319,0.232007,-0.025416,-0.016649,0.165168,-0.057601,0.023411,0.280512,-0.041191,-0.078434,-0.107321,-0.137545,-0.137242,0.156121,0.155069,-0.137795,-0.145178,-0.102431,0.287472,-0.039405,-0.041414,0.007537,-0.055368,0.261516,0.134232,-0.156072,-0.150114,0.009205,-0.022639,-0.088305,-0.047737,-0.001397,0.035905,-0.208393,-0.056055,-0.019552,-0.000865,-0.014497,-0.094954,-0.07068,-0.023572,0.303003,0.032733,0.096269,-0.030888,-0.134517,-0.158248,0.016411,-0.103106,-0.00426,-0.122314,0.007382,-0.048772,-0.133187,-0.101957,0.013708,0.222404,0.081675,0.165878,-0.076736,-0.030681,0.101482,0.056539,0.018719,-0.038648,0.195906,-0.106425,-0.182296,0.107118,-0.090825,-0.158041,-0.118607,-0.100995,-0.216346,0.138533,-0.078011,-0.118667,0.030615,-0.14452,-0.156298,-0.117084,-0.139484,0.079212,-0.180603,0.036844,-0.071609,-0.139791,-0.041353,-0.107332,0.029749,0.291078,0.170141,0.16232,1.0,-0.108512,-0.013176,0.00037,0.322786,0.098407,0.173156
Susan Price,-0.091847,-0.19919,-0.014423,0.137722,-0.021615,-0.232168,-0.047656,-0.152932,-0.035102,-0.114222,-0.087695,-0.135063,0.041266,-0.138545,-0.202222,0.03907,-0.162724,-0.188849,0.165483,0.18367,-0.022037,-0.078655,-0.010749,-0.241543,0.01684,-0.170602,0.362658,0.30413,-0.2796,-0.144405,-0.161884,-0.027208,-0.227465,-0.175771,0.015722,-0.125215,0.030408,0.209821,-0.056799,-0.013484,-0.195624,-0.132028,-0.099705,-0.092928,0.070292,-0.234559,-0.231417,-0.120923,0.187734,0.004792,0.281214,-0.105126,0.000874,0.136383,0.157443,0.069581,0.015646,-0.072413,0.11183,0.030084,0.044552,0.032059,0.237156,0.074667,-0.061933,-0.07591,-0.356447,-0.264101,-0.083562,0.006875,-0.248579,0.047437,0.022083,-0.242319,-0.211345,-0.008915,-0.121612,0.02244,-0.267947,0.025179,-0.08407,-0.068356,-0.055984,0.153509,-0.064679,0.027917,-0.007484,-0.050592,-0.004495,0.031447,-0.046548,0.262845,-0.00712,0.25597,0.302595,-0.156058,0.026189,-0.148009,0.083133,-0.172106,0.018365,0.214452,0.054567,-0.108512,1.0,-0.038067,0.060696,-0.175522,-0.120003,0.164571
Thomas Palmer,-0.011131,0.043968,-0.164157,-0.000264,0.028427,0.182813,-0.202091,-0.144432,-0.226216,0.014333,-0.007987,-0.017815,-0.233802,-0.16138,0.065239,0.445331,0.361093,0.064602,-0.069936,-0.032238,0.115714,0.023638,0.369847,-0.010927,-0.166235,0.041048,0.272226,0.017056,-0.066126,0.007854,-0.074172,-0.120013,-0.024797,-0.092295,0.000688,0.004995,-0.19886,-0.08398,-0.081612,-0.038154,0.064061,0.047499,-0.009687,0.068416,0.156166,0.078057,0.048816,0.26049,-0.103628,-0.019456,0.044788,0.001454,0.030486,0.290538,-0.209137,-0.257558,0.23757,-0.035559,0.142301,-0.114716,0.307511,-0.133661,0.017591,-0.189675,0.066281,0.049707,0.084463,0.063283,-0.038247,-0.215429,0.058079,-0.063815,-0.109762,0.066851,0.028611,-0.138154,0.089101,-0.041765,0.003942,-0.224724,0.090679,-0.092736,0.268794,0.099287,0.044576,0.095731,-0.171364,-0.059489,0.352318,-0.024995,-0.114045,0.043422,-0.048403,0.013501,-0.040766,0.025755,0.044785,0.00667,-0.130942,-0.000988,0.386077,-0.099312,-0.14831,-0.013176,-0.038067,1.0,-0.098656,-0.08139,-0.123784,-0.050203
Tom Bertram,-0.005117,-0.037309,0.002663,-0.077444,-0.186807,-0.017885,-0.068333,0.165418,-0.018912,-0.171075,0.170687,-0.174298,-0.088678,0.140777,-0.235034,-0.061038,0.04267,0.056269,-0.084856,0.500942,0.127175,0.128058,-0.010691,-0.009676,-0.23092,0.060045,-0.010592,0.356345,-0.040027,0.154764,0.176719,0.120314,0.108921,-0.055262,-0.188853,-0.002207,-0.084569,0.407046,0.208406,-0.136995,0.160911,0.176872,-0.143911,-0.082385,-0.006395,0.148035,0.219125,0.126164,0.302822,-0.053375,0.314857,-0.186322,-0.236292,-0.139054,-0.245406,-0.098685,0.010091,-0.172317,-0.064369,0.379463,-0.038364,0.060643,0.366692,-0.065227,-0.162811,-0.062787,0.068783,0.117499,-0.016118,-0.050021,0.15558,0.365916,-0.115196,0.076383,0.079236,0.369523,-0.074826,-0.202886,-0.142027,-0.191757,-0.043042,-0.102767,-0.087121,-0.088755,-0.230969,0.210815,-0.065033,-0.190585,-0.055754,-0.074941,-0.067266,0.283062,-0.183604,0.18344,0.129265,-0.011257,-0.187081,-0.075013,0.096459,0.063886,-0.020568,0.492597,-0.086102,0.00037,0.060696,-0.098656,1.0,-0.12613,-0.009535,0.40076
William Collins,-0.195318,-0.053716,-0.263359,-0.113157,0.208152,-0.068457,-0.093439,-0.15982,-0.196112,0.416647,-0.1121,0.611056,-0.078351,-0.129096,0.543446,-0.075128,-0.056071,0.245746,-0.107235,-0.208997,-0.14029,-0.154654,-0.169013,0.475209,0.032435,-0.143445,-0.191286,-0.195921,0.607533,-0.073337,-0.107451,0.037361,-0.075207,0.469518,0.355539,-0.132491,-0.2218,-0.050598,-0.080349,-0.133794,-0.092464,-0.074015,0.39325,-0.14317,-0.067738,-0.042395,-0.017256,-0.046021,-0.156624,0.122049,-0.170585,0.531351,0.194005,-0.086164,-0.107851,-0.228457,-0.151344,0.321293,-0.126564,-0.088029,-0.180473,0.117198,-0.20676,-0.216645,-0.088253,0.016757,0.402185,0.248768,0.137931,-0.104162,-0.038804,-0.049395,-0.102399,-0.037992,-0.037935,0.011354,-0.056705,-0.079505,0.638125,-0.165929,-0.033491,-0.238666,-0.111944,-0.142963,0.337458,-0.159906,-0.133113,0.201772,-0.115824,-0.076227,-0.235729,-0.211023,0.321748,-0.162738,-0.051537,-0.152152,-0.161201,0.008175,-0.123496,0.02338,-0.034434,-0.091268,-0.135812,0.322786,-0.175522,-0.08139,-0.12613,1.0,-0.009279,-0.072807
William Elliot,0.267723,-0.036488,0.582031,-0.202597,-0.109349,-0.070552,0.307227,0.334643,0.43544,-0.114298,-0.048603,0.025166,0.139997,0.229453,-0.084394,-0.220271,0.057536,0.032821,-0.206116,0.061651,0.025043,-0.040551,-0.086569,0.019813,0.446923,0.011343,-0.15514,-0.000975,0.171963,0.147692,0.184423,0.101055,0.153041,0.203622,-0.114452,0.030597,0.14864,0.254059,0.066522,-0.126964,0.024119,-0.002923,-0.115141,-0.111446,-0.074254,0.104511,0.148309,0.135387,-0.180275,-0.261897,-0.090402,-0.109403,-0.161936,-0.243878,0.370615,0.112795,-0.144483,-0.234884,-0.24461,-0.005086,-0.136042,-0.164728,-0.04314,0.196202,-0.265242,-0.01706,0.018972,0.00679,0.009693,0.128204,-0.022072,0.115703,0.332956,0.041448,-0.037156,0.091753,-0.179238,-0.27219,-0.243922,0.301977,-0.07333,0.097097,-0.14163,-0.212006,-0.053121,-0.041289,0.026401,-0.180164,-0.25128,-0.192777,0.063472,-0.216847,-0.20139,-0.196241,-0.09025,0.54665,-0.141209,0.124088,-0.013143,0.270071,-0.004793,0.160628,0.43322,0.098407,-0.120003,-0.123784,-0.009535,-0.009279,1.0,0.147545
William Price,0.042466,-0.100901,0.158146,-0.236692,-0.133153,0.041278,-0.030088,0.382654,0.098748,-0.14248,0.38191,-0.056765,-0.186336,0.162372,-0.212361,-0.123013,0.14276,0.172107,-0.174956,0.643952,0.239586,0.270803,0.07228,0.215067,-0.229923,0.160184,0.055132,0.677707,0.138755,0.298673,0.427311,0.257211,0.185952,0.135761,-0.137333,0.119437,-0.126438,0.721846,0.393945,-0.214748,0.382096,0.340372,-0.01519,-0.077007,-0.027514,0.24066,0.410857,0.375856,0.181685,-0.123974,0.389607,-0.149857,-0.280136,-0.2947,-0.325511,-0.12115,0.072583,-0.059015,-0.230075,0.312549,-0.063753,-0.006116,0.4949,-0.144038,-0.252378,-0.13013,0.167353,0.278949,0.009108,-0.221521,0.058299,0.317638,-0.205793,0.016087,0.047952,0.084148,-0.176897,-0.352672,-0.20941,-0.303602,-0.123607,-0.172569,-0.07503,-0.170361,-0.139936,0.371243,-0.075648,-0.379789,-0.169123,-0.19378,-0.254707,0.249005,-0.377692,0.371834,0.058179,0.081512,-0.231527,-0.08726,0.109394,0.20648,-0.066806,0.581211,-0.153615,0.173156,0.164571,-0.050203,0.40076,-0.072807,0.147545,1.0
