character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Mrs. Harville,0.549674,0.637076,0.622938,0.22639,0.393749,0.616195,0.607413,0.590582,0.652653,0.578928,0.630015,0.668433,0.644319,0.636825,0.607521,0.640107,0.603377,0.600822,0.641718,0.663351,0.614611,0.620793,0.612155,0.604819,0.622512,0.55728,0.643134,0.634005,0.635571,0.575325,0.608081,0.649345,0.64911,0.602597,0.665753,0.631013,0.654039,0.640518,0.576125,0.634557,0.593883,0.604379,0.658451,0.597955,0.632073,0.634117,0.64251,0.625665,0.656581,0.272073,0.596756,0.610448,0.645904,0.624044,0.656188,0.524854,0.661985,0.644737,0.55257,0.647844,0.603719,0.634611,0.499115,0.602173,0.637066,0.443369,0.518173,0.642072,0.52609,0.637197,0.621016,0.603024,0.540368,0.554322,0.584282,0.619435,0.535812,0.553873,0.600219,0.564883,0.577907,0.596733,1.0,0.249288,0.630623,0.588946,0.593132,0.51803,0.666241,0.591937,0.53722,0.632077,0.57807,0.604188,0.572555,0.635846,0.603176,0.571953,0.605068,0.558234,0.65463,0.649241,0.651658
Mrs. Hurst,0.343016,0.378435,0.445381,0.120764,0.220217,0.369081,0.339647,0.326178,0.388366,0.358764,0.409804,0.387846,0.436848,0.351547,0.420548,0.451469,0.401327,0.298749,0.37834,0.408391,0.426441,0.412963,0.430061,0.449134,0.410656,0.385023,0.432218,0.386453,0.380147,0.378877,0.441967,0.401589,0.385887,0.346342,0.389494,0.390623,0.383627,0.378369,0.417154,0.415652,0.314982,0.410231,0.425425,0.285367,0.327096,0.398398,0.444184,0.364174,0.393806,0.18479,0.526044,0.382347,0.448025,0.398204,0.3413,0.327381,0.386427,0.427624,0.36459,0.399572,0.396622,0.406773,0.274078,0.444183,0.364494,0.347006,0.255694,0.38829,0.306737,0.423178,0.470354,0.326527,0.306737,0.220178,0.40675,0.441772,0.274028,0.369549,0.389077,0.305977,0.407688,0.334994,0.249288,1.0,0.431589,0.277284,0.406393,0.434649,0.30602,0.336575,0.267765,0.409932,0.365872,0.279967,0.319205,0.403036,0.51064,0.33908,0.31214,0.324811,0.434731,0.390937,0.386872
Mrs. Jennings,0.828787,0.920406,0.938266,0.327266,0.533397,0.891922,0.816352,0.813785,0.881437,0.864031,0.923772,0.866776,0.914421,0.87364,0.865371,0.903671,0.787766,0.770464,0.930282,0.890025,0.89746,0.948498,0.939351,0.881206,0.940759,0.800297,0.926846,0.89158,0.892874,0.731554,0.900949,0.927986,0.888742,0.816674,0.905822,0.801645,0.909571,0.903213,0.802034,0.924292,0.814574,0.912209,0.879549,0.812832,0.855251,0.890827,0.876007,0.916618,0.897334,0.440435,0.871555,0.868437,0.855607,0.917011,0.872389,0.765568,0.911247,0.938232,0.828676,0.909326,0.911712,0.888301,0.765063,0.881005,0.85672,0.639279,0.672381,0.842581,0.795121,0.907881,0.917209,0.797967,0.821642,0.646243,0.916013,0.848312,0.676344,0.840644,0.916033,0.758626,0.79951,0.854549,0.630623,0.431589,1.0,0.78071,0.927005,0.720585,0.797276,0.874538,0.793853,0.90389,0.800841,0.730899,0.862891,0.936859,0.864672,0.864725,0.833043,0.813149,0.91047,0.841136,0.840383
Mrs. Morland,0.713798,0.776162,0.795813,0.279272,0.43673,0.771524,0.746673,0.728905,0.777541,0.732094,0.791876,0.778149,0.773089,0.782598,0.737545,0.751974,0.683695,0.662456,0.807983,0.780458,0.75919,0.791666,0.793911,0.757346,0.795387,0.648687,0.811466,0.787586,0.795007,0.650666,0.765727,0.790872,0.794906,0.736508,0.809908,0.705815,0.800943,0.787207,0.695539,0.796593,0.73793,0.776663,0.776189,0.737646,0.738807,0.776993,0.764034,0.782348,0.798261,0.41209,0.702276,0.761239,0.74642,0.781014,0.798769,0.661471,0.813075,0.813163,0.691589,0.797666,0.76773,0.752631,0.662374,0.748854,0.764731,0.501602,0.606784,0.740211,0.645564,0.769116,0.759115,0.755593,0.677837,0.598253,0.769851,0.700594,0.597185,0.675659,0.772923,0.674037,0.693635,0.740236,0.588946,0.277284,0.78071,1.0,0.76561,0.589402,0.743399,0.740354,0.708593,0.777978,0.709511,0.6735,0.753942,0.804237,0.743275,0.712318,0.783407,0.706937,0.790148,0.776102,0.779306
Mrs. Norris,0.84659,0.927478,0.937619,0.342981,0.553128,0.8973,0.823065,0.795749,0.85933,0.870563,0.911031,0.848249,0.907347,0.867479,0.830654,0.881803,0.766253,0.764091,0.927736,0.87373,0.876559,0.941277,0.940536,0.880805,0.93953,0.787344,0.933956,0.89003,0.892761,0.718733,0.884372,0.91696,0.890891,0.806025,0.905067,0.811005,0.912075,0.888073,0.824057,0.927015,0.823461,0.921775,0.873325,0.792863,0.84592,0.871783,0.88101,0.932075,0.894999,0.424253,0.854127,0.862474,0.83685,0.922192,0.874569,0.762713,0.911462,0.924418,0.855703,0.912168,0.92799,0.861944,0.775147,0.870608,0.83555,0.634729,0.615049,0.830333,0.763352,0.88324,0.915615,0.79848,0.831782,0.612343,0.922166,0.820139,0.633336,0.81029,0.918589,0.742083,0.782742,0.864668,0.593132,0.406393,0.927005,0.76561,1.0,0.686996,0.797503,0.869798,0.773563,0.902727,0.787885,0.733989,0.85141,0.931645,0.844373,0.874322,0.833751,0.816336,0.897177,0.831136,0.823663
Mrs. Phillips,0.61406,0.695997,0.718738,0.232336,0.438049,0.653518,0.64469,0.595755,0.706386,0.628534,0.708683,0.716096,0.711069,0.713523,0.688686,0.729578,0.610236,0.602391,0.696228,0.709803,0.693521,0.725432,0.725238,0.698781,0.707051,0.599556,0.717478,0.687386,0.685207,0.559154,0.742527,0.69855,0.68329,0.654272,0.707943,0.631154,0.712281,0.703364,0.613378,0.711383,0.645263,0.701014,0.705322,0.603517,0.651898,0.704488,0.677156,0.682034,0.694466,0.334082,0.729155,0.672397,0.675795,0.695446,0.646262,0.561155,0.709425,0.718142,0.595056,0.688574,0.684228,0.707007,0.594931,0.662758,0.667162,0.589957,0.545895,0.664623,0.589172,0.716423,0.710024,0.634137,0.610176,0.538854,0.691266,0.705129,0.619357,0.625969,0.668255,0.611317,0.679567,0.654518,0.51803,0.434649,0.720585,0.589402,0.686996,1.0,0.617884,0.643354,0.642528,0.728461,0.597879,0.565775,0.663623,0.725712,0.709699,0.638957,0.622951,0.632913,0.716028,0.682954,0.699255
Mrs. Price,0.71884,0.812578,0.813122,0.286439,0.486064,0.779768,0.749006,0.724111,0.798665,0.777745,0.816982,0.807016,0.808704,0.789005,0.762386,0.77878,0.698176,0.703133,0.820996,0.812335,0.772321,0.815872,0.821363,0.773308,0.81779,0.685496,0.832167,0.803626,0.799369,0.67039,0.785595,0.810663,0.817924,0.737137,0.827818,0.727476,0.828156,0.821842,0.737056,0.831045,0.716316,0.815434,0.798258,0.728215,0.782251,0.799775,0.775177,0.808239,0.807937,0.374796,0.731367,0.755622,0.756493,0.80687,0.827911,0.673305,0.821014,0.831609,0.722927,0.819011,0.803888,0.767641,0.641167,0.767658,0.781404,0.549653,0.609383,0.763203,0.667703,0.787114,0.800894,0.744077,0.687229,0.629885,0.766469,0.720996,0.604078,0.700065,0.800025,0.687122,0.716038,0.742604,0.666241,0.30602,0.797276,0.743399,0.797503,0.617884,1.0,0.776041,0.690906,0.805198,0.711386,0.706138,0.763117,0.81514,0.740701,0.74101,0.762297,0.709641,0.796538,0.784873,0.790078
Mrs. Smith,0.817485,0.90958,0.896579,0.322826,0.4632,0.897852,0.764883,0.74293,0.81688,0.836063,0.903455,0.809776,0.860761,0.850024,0.814504,0.828308,0.715304,0.70369,0.90304,0.837002,0.831059,0.907849,0.892836,0.838232,0.918669,0.710262,0.889223,0.86601,0.856316,0.698553,0.815359,0.910052,0.847635,0.762721,0.875942,0.73273,0.869607,0.866126,0.752887,0.895912,0.77043,0.882092,0.845794,0.757177,0.834325,0.846291,0.840754,0.865952,0.868422,0.384146,0.758392,0.810537,0.777599,0.875911,0.844303,0.692836,0.856639,0.875972,0.772458,0.902051,0.884678,0.863238,0.716235,0.83937,0.797286,0.620945,0.616846,0.80782,0.795548,0.874192,0.872154,0.76797,0.755798,0.713871,0.865608,0.793358,0.682696,0.836178,0.847234,0.715851,0.78175,0.803593,0.591937,0.336575,0.874538,0.740354,0.869798,0.643354,0.776041,1.0,0.781165,0.852241,0.752948,0.706453,0.835029,0.875525,0.774187,0.83291,0.76654,0.760702,0.848825,0.79993,0.77739
Mrs. Thorpe,0.717326,0.799905,0.79896,0.277149,0.46191,0.791094,0.715435,0.713492,0.776303,0.717241,0.790552,0.76127,0.754415,0.789817,0.766445,0.743315,0.681369,0.631611,0.802138,0.741312,0.78299,0.811761,0.799405,0.739496,0.801435,0.640767,0.789193,0.759299,0.775528,0.62453,0.759041,0.801439,0.771897,0.709291,0.780735,0.666704,0.784606,0.790773,0.664663,0.814254,0.729078,0.768785,0.762709,0.699182,0.753346,0.751599,0.745772,0.801699,0.795653,0.446152,0.698708,0.730179,0.696948,0.759564,0.757682,0.627942,0.77792,0.785107,0.701345,0.785922,0.767702,0.773031,0.70993,0.748566,0.733745,0.607158,0.628578,0.720526,0.705901,0.781929,0.76222,0.709484,0.731912,0.618655,0.789971,0.697607,0.640856,0.711182,0.776331,0.642297,0.687371,0.770806,0.53722,0.267765,0.793853,0.708593,0.773563,0.642528,0.690906,0.781165,1.0,0.771066,0.676306,0.658638,0.77742,0.791117,0.712114,0.749425,0.742205,0.726519,0.773264,0.735681,0.730419
Philip Elton,0.862422,0.929892,0.929081,0.351958,0.560236,0.901962,0.896544,0.801273,0.938873,0.851046,0.917368,0.93351,0.934268,0.882713,0.854682,0.937023,0.82115,0.804218,0.938262,0.952737,0.886648,0.921444,0.917788,0.885032,0.932922,0.771719,0.940992,0.940627,0.943891,0.800847,0.900834,0.950645,0.939718,0.853682,0.943243,0.824342,0.960622,0.934453,0.852111,0.929771,0.835641,0.912702,0.937673,0.796593,0.910651,0.941194,0.891319,0.883798,0.920437,0.448672,0.849218,0.874287,0.896499,0.918535,0.907298,0.753162,0.921892,0.928251,0.807776,0.929578,0.911669,0.908929,0.745854,0.870014,0.863577,0.617054,0.698537,0.894977,0.762959,0.930643,0.909779,0.846746,0.78472,0.653914,0.889201,0.853965,0.677298,0.823327,0.873066,0.817305,0.801267,0.840918,0.632077,0.409932,0.90389,0.777978,0.902727,0.728461,0.805198,0.852241,0.771066,1.0,0.822903,0.83792,0.868777,0.931574,0.874578,0.854931,0.851315,0.830841,0.923772,0.930367,0.898934
Robert Ferrars,0.722845,0.792437,0.821996,0.296764,0.409015,0.799438,0.770826,0.717153,0.823893,0.758372,0.804082,0.798635,0.803318,0.747757,0.75545,0.823808,0.699876,0.667215,0.823969,0.833089,0.746376,0.815531,0.804644,0.790611,0.821346,0.685395,0.821383,0.829621,0.822896,0.722369,0.806578,0.830693,0.846831,0.760526,0.824051,0.700654,0.826048,0.813269,0.714852,0.815941,0.698363,0.802689,0.82578,0.709168,0.78631,0.846654,0.784086,0.757867,0.810658,0.342862,0.731621,0.775767,0.776885,0.817267,0.777456,0.661278,0.802232,0.831827,0.6904,0.813457,0.786817,0.769801,0.606693,0.753916,0.749787,0.529467,0.602941,0.774011,0.677328,0.813598,0.784422,0.752628,0.66733,0.576751,0.771454,0.763097,0.556702,0.725411,0.780628,0.738602,0.688632,0.735197,0.57807,0.365872,0.800841,0.709511,0.787885,0.597879,0.711386,0.752948,0.676306,0.822903,1.0,0.700131,0.784967,0.823984,0.765528,0.738609,0.757069,0.720224,0.808126,0.829024,0.785503
Robert Martin,0.763097,0.800957,0.764533,0.330241,0.592475,0.77451,0.856402,0.722914,0.845465,0.74026,0.777904,0.860216,0.806658,0.78355,0.718999,0.819191,0.78097,0.716506,0.805759,0.865937,0.749238,0.754017,0.766837,0.759559,0.772048,0.633456,0.795837,0.866788,0.845892,0.77936,0.752606,0.81699,0.851481,0.807147,0.821041,0.720112,0.861934,0.831834,0.763985,0.816883,0.725129,0.789387,0.859284,0.673139,0.839627,0.846461,0.819695,0.744293,0.81978,0.366499,0.683674,0.757944,0.773874,0.795005,0.83274,0.595943,0.799296,0.766903,0.682558,0.826735,0.768814,0.791589,0.636556,0.75846,0.767684,0.533269,0.634092,0.84121,0.614461,0.815682,0.749148,0.780581,0.651343,0.580021,0.735329,0.727181,0.62308,0.703865,0.706129,0.783568,0.719551,0.715991,0.604188,0.279967,0.730899,0.6735,0.733989,0.565775,0.706138,0.706453,0.658638,0.83792,0.700131,1.0,0.776361,0.787496,0.698784,0.714175,0.729936,0.740383,0.824196,0.883245,0.803925
Sir John Middleton,0.822951,0.870531,0.863518,0.312482,0.491415,0.857311,0.828639,0.789942,0.875867,0.819271,0.874295,0.866252,0.850804,0.859537,0.82635,0.857914,0.758091,0.729089,0.895017,0.853559,0.844819,0.876027,0.871375,0.823523,0.88174,0.715587,0.859836,0.880428,0.888852,0.728643,0.835543,0.889522,0.878635,0.821658,0.853723,0.731933,0.887727,0.88319,0.766633,0.873746,0.774907,0.858468,0.853452,0.74769,0.869719,0.874443,0.833818,0.85087,0.884748,0.436642,0.76761,0.822371,0.790899,0.865524,0.8316,0.712702,0.859058,0.860934,0.745866,0.870991,0.856805,0.856495,0.748619,0.845526,0.816024,0.598535,0.705307,0.830737,0.739952,0.887555,0.837844,0.799903,0.769189,0.656323,0.847881,0.797234,0.685092,0.770607,0.842449,0.789579,0.771866,0.820363,0.572555,0.319205,0.862891,0.753942,0.85141,0.663623,0.763117,0.835029,0.77742,0.868777,0.784967,0.776361,1.0,0.885619,0.786931,0.817826,0.783646,0.818504,0.854711,0.850624,0.829616
Sir Thomas Bertram,0.853885,0.940192,0.951561,0.331107,0.548393,0.901512,0.863999,0.824924,0.919361,0.886391,0.944053,0.899704,0.936679,0.903338,0.860619,0.927097,0.808879,0.773625,0.966185,0.918781,0.909209,0.959192,0.958637,0.900562,0.959146,0.796419,0.952744,0.933902,0.927125,0.778852,0.937609,0.952048,0.924419,0.854145,0.932448,0.822488,0.954481,0.934296,0.825489,0.943654,0.840436,0.938593,0.897964,0.821113,0.884973,0.92201,0.899822,0.929564,0.921604,0.433904,0.869774,0.900948,0.866857,0.930789,0.89242,0.746111,0.929702,0.949273,0.836559,0.942266,0.925925,0.900525,0.767708,0.903315,0.875975,0.672247,0.689418,0.880205,0.804254,0.926748,0.930945,0.852361,0.844654,0.643256,0.930503,0.847838,0.691608,0.831715,0.93338,0.793065,0.824144,0.861713,0.635846,0.403036,0.936859,0.804237,0.931645,0.725712,0.81514,0.875525,0.791117,0.931574,0.823984,0.787496,0.885619,1.0,0.878194,0.888203,0.861701,0.843387,0.933773,0.889004,0.879095
Sir Walter Elliot,0.758187,0.85558,0.889613,0.304249,0.485639,0.818585,0.787136,0.729483,0.851279,0.793622,0.86585,0.838722,0.883792,0.81958,0.828257,0.879441,0.737768,0.718634,0.862485,0.869391,0.849304,0.869398,0.869716,0.850978,0.871602,0.780535,0.878379,0.848551,0.85125,0.709914,0.84645,0.87013,0.842808,0.7818,0.871168,0.807842,0.874306,0.849147,0.769936,0.85616,0.763306,0.850542,0.853601,0.778445,0.796551,0.858509,0.851573,0.840214,0.859831,0.455675,0.860331,0.829494,0.867258,0.847406,0.815976,0.689895,0.855621,0.881857,0.769118,0.844813,0.838077,0.833138,0.7181,0.834313,0.827318,0.638588,0.621445,0.807125,0.718371,0.854747,0.878397,0.761455,0.715782,0.563912,0.835948,0.816382,0.617834,0.761892,0.846585,0.707442,0.759665,0.78454,0.603176,0.51064,0.864672,0.743275,0.844373,0.709699,0.740701,0.774187,0.712114,0.874578,0.765528,0.698784,0.786931,0.878194,1.0,0.776619,0.795336,0.774923,0.871638,0.841054,0.821847
Sir William Lucas,0.810239,0.881971,0.87039,0.328077,0.525362,0.849241,0.774482,0.735542,0.825531,0.844094,0.880311,0.819061,0.847413,0.829438,0.790738,0.840971,0.742913,0.710259,0.899856,0.828031,0.845511,0.887831,0.889353,0.818305,0.886075,0.747718,0.873864,0.871138,0.843573,0.701442,0.858202,0.889719,0.857046,0.765146,0.849938,0.747332,0.87039,0.869644,0.759452,0.878016,0.78271,0.881524,0.813817,0.748247,0.832899,0.840078,0.824426,0.866078,0.862058,0.415389,0.783659,0.80878,0.77129,0.865375,0.827509,0.667371,0.847831,0.861766,0.785446,0.877448,0.862732,0.837965,0.708833,0.840581,0.814598,0.606398,0.605754,0.8048,0.774792,0.865983,0.866107,0.765526,0.821475,0.608903,0.883313,0.763158,0.612159,0.79658,0.867936,0.706068,0.732087,0.789736,0.571953,0.33908,0.864725,0.712318,0.874322,0.638957,0.74101,0.83291,0.749425,0.854931,0.738609,0.714175,0.817826,0.888203,0.776619,1.0,0.755391,0.767492,0.86275,0.793752,0.77572
Susan Price,0.748248,0.82849,0.863964,0.317743,0.482677,0.814745,0.819992,0.759662,0.848908,0.762986,0.853143,0.822819,0.834702,0.808152,0.773926,0.816179,0.7247,0.743228,0.856357,0.832429,0.806759,0.857862,0.859245,0.823685,0.861781,0.712768,0.879674,0.847792,0.847135,0.731325,0.81743,0.847484,0.840224,0.801126,0.878989,0.758379,0.862701,0.833024,0.725766,0.855936,0.7822,0.827394,0.837956,0.775148,0.802218,0.83781,0.834036,0.822423,0.839543,0.430986,0.763214,0.816708,0.817814,0.833587,0.828458,0.70728,0.8584,0.875595,0.745817,0.842459,0.834499,0.811494,0.718735,0.777906,0.789452,0.556848,0.600993,0.80622,0.709309,0.824124,0.80357,0.788849,0.725159,0.575852,0.813129,0.760683,0.606855,0.716937,0.831158,0.726355,0.687831,0.789727,0.605068,0.31214,0.833043,0.783407,0.833751,0.622951,0.762297,0.76654,0.742205,0.851315,0.757069,0.729936,0.783646,0.861701,0.795336,0.755391,1.0,0.761184,0.823437,0.817233,0.812066
Thomas Palmer,0.773265,0.843205,0.819596,0.302135,0.551973,0.79831,0.830335,0.744721,0.83849,0.768093,0.825976,0.832039,0.829236,0.813944,0.782782,0.833329,0.749475,0.703814,0.844522,0.82848,0.816441,0.840854,0.838608,0.780728,0.832823,0.704739,0.830036,0.84479,0.854674,0.706705,0.809242,0.847937,0.832737,0.792518,0.833921,0.74504,0.854604,0.831139,0.758256,0.843801,0.761714,0.830547,0.816221,0.712789,0.814708,0.839108,0.816297,0.828912,0.846358,0.408006,0.758519,0.795865,0.778551,0.828782,0.801716,0.651453,0.815036,0.83836,0.744798,0.835517,0.826621,0.820303,0.748854,0.817363,0.761302,0.597315,0.638683,0.811056,0.68213,0.819409,0.820334,0.748059,0.737484,0.600514,0.819804,0.738707,0.662368,0.732543,0.820192,0.75463,0.731349,0.771888,0.558234,0.324811,0.813149,0.706937,0.816336,0.632913,0.709641,0.760702,0.726519,0.830841,0.720224,0.740383,0.818504,0.843387,0.774923,0.767492,0.761184,1.0,0.813168,0.793057,0.784927
William Collins,0.829373,0.909752,0.920719,0.338475,0.582659,0.887362,0.853107,0.814254,0.907008,0.874424,0.917626,0.900492,0.921063,0.884174,0.860711,0.913157,0.839545,0.774562,0.927099,0.922517,0.898112,0.926656,0.925612,0.880669,0.923727,0.783015,0.922577,0.922883,0.907364,0.775007,0.905021,0.928685,0.919444,0.839572,0.916706,0.81206,0.935291,0.914741,0.815454,0.926482,0.81156,0.912341,0.903044,0.824123,0.867723,0.91631,0.899274,0.894497,0.911955,0.435998,0.868749,0.878949,0.868577,0.920935,0.898439,0.730428,0.916673,0.922437,0.829978,0.925326,0.887637,0.880096,0.739343,0.89636,0.878896,0.656967,0.666122,0.872843,0.781182,0.909042,0.904032,0.843642,0.791991,0.625855,0.902258,0.843209,0.672935,0.820839,0.890112,0.767497,0.836872,0.852407,0.65463,0.434731,0.91047,0.790148,0.897177,0.716028,0.796538,0.848825,0.773264,0.923772,0.808126,0.824196,0.854711,0.933773,0.871638,0.86275,0.823437,0.813168,1.0,0.900172,0.875677
William Elliot,0.825078,0.883517,0.888028,0.327014,0.557482,0.857255,0.89589,0.779729,0.931911,0.822408,0.882981,0.924458,0.893325,0.84343,0.828732,0.908195,0.822825,0.76216,0.897957,0.941944,0.851332,0.865783,0.871176,0.871766,0.883658,0.732998,0.902251,0.932248,0.928123,0.819586,0.861696,0.909415,0.933046,0.860611,0.915461,0.802346,0.935708,0.917868,0.829467,0.898347,0.783282,0.875029,0.928273,0.766414,0.889662,0.930155,0.887309,0.823626,0.897594,0.435328,0.799341,0.855902,0.876319,0.886294,0.900588,0.693903,0.890754,0.88029,0.765108,0.908222,0.85172,0.875807,0.678086,0.829413,0.845302,0.586627,0.715654,0.897423,0.710859,0.906153,0.851745,0.852235,0.724285,0.633306,0.831134,0.826778,0.663364,0.784345,0.815467,0.836345,0.806726,0.795001,0.649241,0.390937,0.841136,0.776102,0.831136,0.682954,0.784873,0.79993,0.735681,0.930367,0.829024,0.883245,0.850624,0.889004,0.841054,0.793752,0.817233,0.793057,0.900172,1.0,0.898877
William Price,0.786207,0.851638,0.864667,0.313346,0.539508,0.837034,0.845667,0.785306,0.923875,0.807737,0.864085,0.905196,0.872564,0.835399,0.835779,0.872455,0.793747,0.752973,0.88633,0.906411,0.846627,0.845303,0.851781,0.833233,0.856352,0.713962,0.883608,0.883303,0.916618,0.796564,0.85193,0.880326,0.889823,0.845765,0.886501,0.790211,0.912104,0.899742,0.799195,0.876547,0.764892,0.856543,0.892994,0.738705,0.86461,0.883843,0.865151,0.823075,0.879925,0.41953,0.791554,0.819482,0.864586,0.853258,0.879321,0.709177,0.876609,0.872304,0.755107,0.882864,0.836196,0.86875,0.668849,0.84558,0.838258,0.595157,0.711955,0.886487,0.670661,0.871261,0.84266,0.844544,0.73539,0.656114,0.814746,0.818016,0.671954,0.741239,0.808059,0.782579,0.779465,0.793436,0.651658,0.386872,0.840383,0.779306,0.823663,0.699255,0.790078,0.77739,0.730419,0.898934,0.785503,0.803925,0.829616,0.879095,0.821847,0.77572,0.812066,0.784927,0.875677,0.898877,1.0
