character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Admiral Croft,1.0,0.129219,0.02306,-0.034071,0.027696,0.169724,-0.036088,-0.009387,-0.005099,-0.005808,0.002286,-0.010715,-0.0003,0.056147,-0.066872,-0.053516,-0.001729,-0.034339,0.096021,-0.026549,0.006706,-0.026736,0.053206,-0.057704,0.095076,-0.199876,0.007529,0.176038,0.064474,0.006454,-0.074326,0.107075,0.079055,-0.015939,-0.031047,-0.078969,0.132988,0.072904,0.050407,0.170111,0.16638,0.022708,-0.009857,-0.038497,0.149146,0.035603,0.016888,0.071724,0.051368,-0.104129,-0.120839,-0.089929,-0.007433,-0.030329,0.068203,-0.074868,0.024122,-0.128341,0.022909,0.083379,0.099977,0.075045,0.131805,0.044744,-0.043333,-0.008754,-0.028394,0.062394,0.015928,0.173446,0.00679,-0.003998,0.028247,-0.020227,0.112152,-0.122063,-0.020343,0.074263,-0.097825,0.019042,-0.036465,0.048581,-0.149996,-0.086033,-0.043733,-0.048149,0.121448,-0.137668,-0.096757,0.11757,-0.027338,0.114768,-0.06929,0.082239,0.114748,-0.006608,-0.154979,0.113858,-0.113366,0.033581,-0.08912,0.020818,-0.097704
Anna Weston,0.129219,1.0,0.281405,0.00969,-0.075406,0.275517,-0.102193,-0.139264,-0.300413,0.122661,0.140406,-0.190848,-0.014281,0.099861,-0.029908,-0.048975,-0.116729,-0.091842,0.221112,-0.070214,-0.036195,0.295229,0.179029,0.047363,0.432468,0.001621,0.191873,0.076988,0.010534,-0.108773,-0.147291,0.296118,-0.073292,-0.186634,0.202097,-0.037543,0.002649,0.004718,0.117237,0.204335,0.101612,0.272162,0.083546,0.038508,0.078629,-0.133006,-0.049117,0.262381,-0.015365,-0.123546,-0.065152,-0.03756,-0.123962,0.145782,0.057955,-0.056062,-0.013683,-0.023506,0.108413,0.211572,0.262238,0.08517,0.087448,-0.051695,-0.146272,0.03442,-0.156365,-0.085759,0.135609,0.082984,0.266563,-0.09546,0.106514,0.096073,0.15587,-0.040867,-0.008088,0.150836,0.136279,-0.047887,-0.017928,0.02244,-0.106083,-0.171247,0.049716,-0.139406,0.216987,-0.136432,-0.024623,0.362921,0.043776,-0.009629,-0.141562,-0.090113,-0.045794,0.058293,-0.104715,0.168511,-0.1533,0.017761,-0.166066,-0.18595,-0.296703
Anne Elliot,0.02306,0.281405,1.0,-0.149457,-0.095993,0.039426,-0.223829,-0.074055,-0.222105,0.054051,0.384439,-0.388197,0.105393,-0.088837,0.003995,-0.026776,-0.264822,-0.197321,0.194758,-0.08704,0.01049,0.621454,0.599301,0.236148,0.704655,0.059329,0.600236,-0.212289,-0.065464,-0.255766,0.077461,0.037175,-0.094124,-0.187945,0.272756,0.009922,-0.125407,-0.12117,0.056772,0.224283,-0.054421,0.298592,0.001282,0.05946,-0.26698,-0.136908,0.054839,0.169482,-0.164084,-0.07887,0.164239,0.082962,0.146289,0.255675,-0.028893,0.121884,0.135623,0.438856,0.18977,0.100016,0.383238,-0.047128,-0.068814,-0.043881,-0.091941,0.057108,-0.278476,-0.267077,0.13358,0.014272,0.266383,-0.115759,0.03818,-0.132434,0.253631,0.081888,-0.234569,0.100917,0.399187,-0.237789,-0.050584,0.07516,-0.204607,0.125755,0.265438,-0.012521,0.346543,-0.019449,-0.019177,0.232372,0.022979,-0.008925,0.066761,-0.364373,-0.135583,0.214003,0.196477,0.069461,0.115683,-0.158259,-0.045516,-0.147568,-0.181969
Anne Steele,-0.034071,0.00969,-0.149457,1.0,-0.054568,0.140693,0.081858,-0.019619,-0.092134,0.079881,-0.151795,-0.047641,-0.098041,-0.101257,-0.141989,-0.100622,-0.026531,-0.097922,0.007665,-0.086483,-0.196037,-0.112322,-0.131243,-0.015986,-0.093014,0.056473,-0.130147,-0.012272,-0.057878,0.028458,-0.09677,0.005238,-0.081115,0.059261,0.027706,0.064289,-0.135473,-0.078641,0.003437,-0.053243,-0.006118,0.033186,-0.061244,0.063828,0.025092,-0.073534,-0.062545,-0.018873,-0.008228,-0.078292,-0.140379,-0.02984,-0.07456,-0.063831,-0.027552,-0.022038,-0.074625,-0.188871,-0.068557,-0.04696,-0.074855,-0.072237,-0.017054,-0.040391,-0.028878,-0.061104,-0.06473,-0.046967,-0.014589,-0.051192,-0.081583,-0.041591,-0.084107,-0.004227,-0.141571,-0.083789,0.025891,-0.036204,-0.138885,0.022097,-0.116721,-0.055675,-0.046696,-0.048592,-0.099712,-0.059609,-0.028856,-0.079346,-0.061824,-0.040246,-0.062107,-0.03663,-0.038912,0.026249,-0.075624,-0.14965,-0.081041,-0.017571,-0.030061,-0.052195,-0.077639,-0.071177,-0.080886
Anne de Bourgh,0.027696,-0.075406,-0.095993,-0.054568,1.0,-0.251146,0.086452,0.021346,0.086535,-0.054681,-0.132295,0.093442,-0.035464,-0.011685,-0.170449,0.042283,0.188328,0.049287,-0.180586,0.087539,0.062219,-0.121385,-0.024592,-0.135351,-0.245518,-0.054862,-0.064572,-0.024639,-0.011973,-0.038877,0.003779,-0.246016,0.046026,0.128706,-0.113449,-0.031428,0.034787,0.003366,0.143397,0.044232,0.124806,-0.019796,0.034287,-0.10798,-0.059664,-0.031569,0.061064,0.059706,0.000788,-0.021983,0.062822,-0.071419,0.050317,-0.021076,0.182566,-0.060594,0.021477,-0.062395,0.214932,-0.091586,0.029831,0.02293,-0.010759,0.075619,-0.002339,-0.015733,-0.073926,-0.06863,-0.088767,-0.103742,-0.032611,-0.065433,-0.007896,-0.111366,-0.038583,-0.028988,-0.040574,0.016318,-0.006555,-0.036431,0.01917,0.011554,-0.042741,-0.028218,-0.079569,-0.105657,0.045168,-0.018234,-0.008999,-0.197291,-0.060043,0.020763,-0.186269,0.215216,-0.14519,-0.12285,-0.101193,0.015175,-0.102936,0.127977,0.070031,0.034699,0.009704
Augusta Elton,0.169724,0.275517,0.039426,0.140693,-0.251146,1.0,-0.011324,-0.057466,-0.153687,0.104493,0.012309,-0.119058,-0.014723,0.012871,0.030719,-0.164705,-0.171908,8.8e-05,0.182104,-0.194727,-0.097926,0.070089,-0.098892,-0.029309,0.219535,-0.101637,-0.017036,0.015339,0.096205,-0.027063,-0.169437,0.298061,-0.034482,-0.116013,0.112861,0.015466,-0.094454,-0.009826,-0.006287,0.1023,-0.005318,-0.002299,0.098786,0.057613,0.092108,-0.093564,-0.077594,0.015989,0.108561,-0.05694,-0.159663,0.038965,-0.150047,0.065003,-0.022855,-0.008821,-0.063177,-0.124558,-0.059527,0.194794,0.115361,0.072817,0.038028,-0.112976,-0.124029,-0.073992,0.025436,0.088273,0.127428,-0.01871,0.004337,0.004272,0.026627,0.172407,0.123153,-0.049687,0.036962,0.114072,-0.109442,0.082936,-0.059668,0.018133,-0.068193,-0.122744,0.023119,-0.003451,0.117564,-0.180754,-0.06798,0.36692,0.113841,-0.026275,0.060043,-0.075378,0.066101,-0.070931,-0.152911,0.075038,-0.034294,-0.111933,-0.06361,-0.131239,-0.134955
Captain Benwick,-0.036088,-0.102193,-0.223829,0.081858,0.086452,-0.011324,1.0,0.031416,0.271544,-0.08093,-0.222202,0.277873,0.031128,-0.176297,-0.155754,0.138311,0.053605,0.074173,-0.124031,0.227012,-0.210054,-0.276973,-0.303511,-0.032725,-0.213809,-0.032305,-0.112399,0.232911,0.325367,0.207742,-0.036886,0.040303,0.240281,0.181635,0.188798,0.057858,0.222147,0.03944,0.116859,-0.193536,-0.042399,-0.179439,0.198278,-0.054049,0.172512,0.200633,0.073449,-0.240748,0.056231,0.006523,-0.195249,0.01232,0.064866,-0.06336,0.016014,-0.028439,-0.062957,-0.166963,-0.153579,-0.113047,-0.060689,-0.075533,-0.020788,-0.190004,-0.077912,-0.265008,0.144118,0.242593,-0.10165,-0.05201,-0.226517,0.105349,-0.166229,-0.073336,-0.223689,-0.10423,-0.002339,-0.127333,-0.173812,0.355018,-0.151793,-0.122608,-0.01557,-0.131169,-0.282342,0.014305,-0.163347,-0.090611,-0.054896,-0.238865,-0.099705,0.230161,0.0548,0.416981,0.065591,-0.091204,-0.118376,-0.155722,0.141683,0.208765,-0.058541,0.352336,0.124335
Captain Harville,-0.009387,-0.139264,-0.074055,-0.019619,0.021346,-0.057466,0.031416,1.0,0.131932,-0.023536,-0.167494,0.041308,-0.024211,-0.035308,0.006936,-0.072457,0.166444,-0.011915,0.011316,-0.052607,-0.048116,-0.040178,-0.070155,-0.105517,-0.125993,-0.127435,-0.124846,-0.137218,0.035841,-0.031388,0.062803,-0.10655,-0.009237,0.058688,-0.131394,-0.14935,-0.043338,0.006616,-0.089638,-0.071861,-0.030244,-0.18958,-0.135277,-0.007043,-0.038739,-0.016482,-0.096365,0.072777,-0.114293,0.012271,-0.019404,0.115801,-0.05222,-0.103417,0.010176,0.034256,0.032345,0.079056,0.034725,-0.110328,-0.066559,-0.089792,-0.024632,0.063407,-0.010125,-0.053347,0.097493,-0.007396,-0.028101,-0.113107,-0.026445,0.049202,0.096501,0.008315,-0.052281,-0.113669,0.001559,-0.125702,0.091191,-0.048557,-0.06631,0.074464,0.04177,-0.078771,0.084708,0.111798,0.021757,-0.089437,0.043171,-0.063415,0.068575,-0.068319,0.029807,0.045625,0.113036,0.059245,-0.114065,-0.068096,0.07763,0.042928,0.058636,-0.031263,0.06984
Captain Wentworth,-0.005099,-0.300413,-0.222105,-0.092134,0.086535,-0.153687,0.271544,0.131932,1.0,-0.15649,-0.246287,0.341164,0.091299,-0.19972,0.031113,0.218624,0.206545,0.053912,-0.031552,0.283244,0.005353,-0.334141,-0.379886,-0.128309,-0.352588,-0.089834,-0.197443,0.095314,0.396254,0.178774,0.051874,0.025764,0.227812,0.139633,0.032194,-0.003015,0.280882,0.217891,0.000595,-0.144699,-0.156441,-0.303171,0.151425,-0.107617,0.222672,0.359114,-0.081885,-0.312176,0.004318,-0.035699,-0.151934,-0.12423,0.214943,-0.118647,0.101575,0.044402,-0.075601,-0.07548,-0.187233,-0.126512,-0.194499,0.132987,-0.163228,-0.019036,0.078069,-0.125174,0.272567,0.238074,-0.202206,0.056328,-0.218887,0.215163,-0.185215,-0.047521,-0.273436,-0.011756,-0.007908,-0.133926,-0.249802,0.195895,-0.09954,-0.119514,0.011018,-0.071254,-0.187411,-0.032414,-0.279245,-0.014091,-0.013021,-0.277934,-0.029031,0.301267,0.151682,0.269187,0.099043,-0.02552,-0.003422,-0.14923,0.093908,0.091716,-0.006735,0.410032,0.441078
Caroline Bingley,-0.005808,0.122661,0.054051,0.079881,-0.054681,0.104493,-0.08093,-0.023536,-0.15649,1.0,0.223874,-0.172901,-0.011788,-0.024647,-0.071378,-0.185828,-0.07096,-0.179508,0.193168,-0.10934,0.097888,0.232294,0.243034,0.084384,0.188106,0.069074,0.029894,0.039923,-0.143163,-0.0879,0.096495,0.066096,0.107449,-0.05793,0.005699,-0.091404,-0.06528,0.090566,0.100775,0.052745,-0.131944,0.316776,-0.1811,0.066009,0.054298,-0.055325,-0.036341,0.143139,0.041751,-0.136735,-0.032237,0.079708,-0.181369,0.275063,0.076947,0.091747,0.078892,0.049093,0.197069,0.137819,0.145169,-0.144246,-0.100097,0.122559,0.0282,-0.076872,-0.096347,-0.104931,0.021334,-0.11186,0.072963,0.012482,0.120935,-0.033311,0.216119,-0.073384,-0.065771,-0.00781,0.260278,0.071544,0.102487,0.003286,-0.114116,-0.087726,0.04002,-0.058158,0.130225,-0.158291,0.056875,0.121306,-0.106012,-0.180323,-0.011219,-0.094953,-0.002838,0.08786,-0.102858,0.186951,-0.149444,-0.095953,0.081968,-0.140294,-0.111386
Catherine Morland,0.002286,0.140406,0.384439,-0.151795,-0.132295,0.012309,-0.222202,-0.167494,-0.246287,0.223874,1.0,-0.207798,0.045293,-0.020407,0.056831,-0.169257,-0.129164,-0.073146,0.308261,-0.110626,0.237915,0.397882,0.574444,0.163655,0.533401,0.089657,0.488544,0.040197,-0.155367,-0.125599,-0.01947,0.087884,-0.130866,-0.09296,0.147741,-0.110849,-0.070356,0.065222,-0.026537,0.185243,-0.079423,0.412849,-0.056104,-0.002484,-0.066962,-0.042818,0.128007,0.050156,0.133417,-0.114083,-0.05083,-0.01161,-0.024885,0.265435,0.081976,0.05547,0.122804,0.323268,-0.005159,0.383436,0.280255,0.103556,-0.1138,-0.036798,-0.047905,0.063831,-0.248202,-0.037761,0.120127,0.114057,0.140187,0.008238,0.05384,0.09387,0.130851,0.037669,-0.082334,0.14345,0.179499,-0.143931,0.150357,-0.089726,-0.138746,-0.035527,0.096546,-0.027754,0.039277,-0.059027,0.010397,0.311242,-0.015797,-0.176674,-0.054023,-0.250105,-0.005482,0.12774,-0.00997,0.157057,0.050087,-0.112434,-0.054853,-0.184076,-0.171109
Charles Bingley,-0.010715,-0.190848,-0.388197,-0.047641,0.093442,-0.119058,0.277873,0.041308,0.341164,-0.172901,-0.207798,1.0,-0.041926,0.030516,-0.083805,0.199569,0.164037,0.192448,-0.090105,0.41878,-0.03249,-0.446806,-0.333115,-0.141399,-0.426364,-0.150916,-0.127888,0.309714,0.306474,0.219088,0.008378,-0.041704,0.35048,0.260938,0.008604,-0.013904,0.33234,0.30087,0.097834,-0.113531,0.106621,-0.078731,0.260074,-0.095844,0.298756,0.282613,-0.038905,-0.265646,0.084879,-0.056123,-0.109952,-0.108858,0.081822,-0.239482,0.09472,-0.087074,-0.022622,-0.191226,-0.164011,-0.037439,-0.231964,0.036454,-0.084679,-0.07699,0.065142,-0.105704,0.125713,0.233345,-0.275193,0.052456,-0.108904,0.091926,-0.186218,0.080928,-0.305513,-0.001335,-0.033846,-0.126459,-0.391476,0.227051,-0.003864,-0.164609,0.096608,-0.072752,-0.302528,-0.01356,-0.360375,0.047995,0.04544,-0.29666,-0.091512,0.250499,0.016338,0.363188,0.055486,-0.230254,-0.077568,-0.176341,-0.053206,0.055258,-0.03941,0.358885,0.307698
Charles Musgrove,-0.0003,-0.014281,0.105393,-0.098041,-0.035464,-0.014723,0.031128,-0.024211,0.091299,-0.011788,0.045293,-0.041926,1.0,-0.172784,0.064436,0.213674,-0.024794,0.067959,0.03814,0.135234,0.043956,0.049287,0.064802,0.08492,0.078159,0.052135,0.068033,0.000524,-0.030352,0.02255,0.049508,0.033898,0.005035,-0.155515,0.053422,0.123056,0.084341,-0.058524,0.065711,0.011964,-0.131688,0.041492,-0.01122,-0.028492,-0.010604,0.058236,0.023717,-0.049397,-0.150345,-0.116042,0.122475,0.008876,0.199437,0.110073,0.042728,-0.011662,-0.014468,0.172714,0.034644,-0.006722,0.204243,0.003719,-0.147172,-0.018475,0.047482,0.080892,-0.129732,0.017507,0.024995,0.076143,0.217682,-0.027012,-0.061181,-0.088864,0.036373,0.063625,-0.155319,0.08724,0.016354,-0.087777,-0.016007,-0.087262,-0.05257,0.096792,0.080006,-0.098794,0.105839,-0.020596,0.011848,-0.008918,-0.200202,0.184207,-0.005682,0.00361,-0.151457,0.113446,0.199142,-0.043126,-0.047523,-0.006396,0.072967,0.011336,-0.013954
Charlotte Lucas,0.056147,0.099861,-0.088837,-0.101257,-0.011685,0.012871,-0.176297,-0.035308,-0.19972,-0.024647,-0.020407,0.030516,-0.172784,1.0,-0.039175,-0.118957,-0.026821,0.02725,0.011703,-0.122276,0.009343,0.026451,0.008186,-0.170074,-0.007249,-0.194025,-0.057154,0.009939,-0.111012,-0.054658,-0.074849,-0.058869,-0.071066,0.047955,0.014265,-0.034787,0.056672,0.026713,-0.08131,0.190979,0.23249,0.027816,-0.024541,0.023315,0.099533,-0.0602,0.001481,0.186669,0.071243,0.024274,-0.084929,-0.059541,-0.163663,-0.130707,-0.028628,-0.111555,0.120523,-0.041635,-0.017117,0.030664,-0.053947,0.058182,0.205203,0.13198,0.066737,0.077607,-0.002025,-0.067474,0.024098,-0.041127,-0.066035,0.032794,0.045158,0.079097,0.059911,-0.13507,0.170219,0.060616,-0.010446,-0.10622,0.112604,0.133581,0.016859,-0.153622,-0.069708,0.077702,-0.049118,0.086492,0.018824,0.088376,0.125371,-0.126302,-0.169522,0.003901,0.109473,0.024379,-0.093785,-0.002683,-0.041044,0.02498,-0.031658,-0.175991,-0.093693
Charlotte Palmer,-0.066872,-0.029908,0.003995,-0.141989,-0.170449,0.030719,-0.155754,0.006936,0.031113,-0.071378,0.056831,-0.083805,0.064436,-0.039175,1.0,-0.063383,-0.027285,-0.02087,-0.074232,-0.106318,0.101299,0.023259,-0.052242,-0.030511,0.005839,0.025686,-0.086078,-0.160564,0.006866,-0.025939,-0.087559,0.003432,-0.177608,-0.015687,-0.053384,0.016038,-0.141276,-0.011768,-0.185138,-0.024165,-0.185876,-0.03932,0.036735,-0.028626,-0.011535,-0.020657,0.018551,-0.034652,-0.008896,-0.033523,0.144519,-0.046967,0.092958,0.044584,-0.010547,0.00754,-0.105902,0.098939,-0.045031,0.02726,-0.08495,0.212967,-0.107045,0.07088,-0.062715,0.116781,0.065881,0.058005,0.000494,0.070856,0.059234,-0.012718,0.053803,0.046863,0.045369,0.183091,0.04172,-0.041329,-0.046067,-0.074623,0.135679,-0.033852,0.003566,0.071648,0.090936,-0.009827,-0.104605,0.075159,0.009908,0.044123,0.120959,-0.104945,0.000454,-0.154687,0.07828,-0.083205,0.105607,-0.060305,-0.056414,-0.008474,0.031083,-0.05583,0.08329
Colonel Brandon,-0.053516,-0.048975,-0.026776,-0.100622,0.042283,-0.164705,0.138311,-0.072457,0.218624,-0.185828,-0.169257,0.199569,0.213674,-0.118957,-0.063383,1.0,0.078938,0.052626,-0.182656,0.409568,-0.097254,-0.059243,-0.118584,-0.045745,-0.133184,0.084428,-0.064421,0.191636,0.169777,0.192607,0.196921,0.111056,0.072852,0.073447,-0.061474,0.126347,0.218512,0.025685,0.144403,-0.163154,0.017579,-0.033893,0.166365,-0.130905,0.011939,0.342474,-0.017253,-0.173645,-0.12486,-0.098024,0.167262,0.044557,0.203908,0.034675,-0.116628,-0.13016,-0.121621,-0.038891,-0.174643,-0.153717,-0.019013,-0.030583,-0.09274,-0.007575,0.053899,0.037522,-0.062271,0.014214,-0.107342,0.228385,0.143079,-0.099978,-0.116885,-0.137476,-0.128803,0.15508,-0.116301,0.059439,-0.036314,0.123347,-0.099882,-0.114878,-0.052749,0.154263,0.030764,-0.180953,-0.071655,0.089616,-0.131703,-0.204164,-0.22041,0.282668,0.148384,0.109764,-0.04706,0.060953,0.198302,-0.042189,-0.13191,0.061491,0.047703,0.196098,0.033557
Colonel Fitzwilliam,-0.001729,-0.116729,-0.264822,-0.026531,0.188328,-0.171908,0.053605,0.166444,0.206545,-0.07096,-0.129164,0.164037,-0.024794,-0.026821,-0.027285,0.078938,1.0,0.016558,-0.076841,0.094089,0.065164,-0.239429,-0.139418,-0.073406,-0.301897,0.007928,-0.198763,0.093279,0.036127,0.069606,-0.027006,-0.116943,0.107642,0.086269,-0.135323,-0.087622,0.027835,0.071811,0.064634,-0.019872,-0.018974,-0.115078,0.019141,-0.070942,0.013009,0.051391,0.091188,-0.006883,-0.00391,-0.01809,-0.014457,-0.100776,0.013406,-0.032801,0.082901,-0.087738,-0.042982,-0.159357,-0.023557,0.037917,-0.207387,0.026268,-0.068224,0.090238,-0.054411,-0.00958,0.00071,0.130134,-0.140546,0.005464,-0.147899,0.027381,-0.039693,-0.093925,-0.144751,0.029161,0.034641,-0.021611,-0.191902,-0.0257,0.112987,-0.137643,0.078706,0.06284,-0.109782,-0.053192,-0.188761,-0.054845,-0.072957,-0.199557,-0.046543,0.001913,-0.050217,0.231089,-0.039568,-0.101935,-0.111436,-0.068528,-0.070921,0.026213,0.187764,0.159499,0.081308
Dr. Grant,-0.034339,-0.091842,-0.197321,-0.097922,0.049287,8.8e-05,0.074173,-0.011915,0.053912,-0.179508,-0.073146,0.192448,0.067959,0.02725,-0.02087,0.052626,0.016558,1.0,-0.058483,0.104154,-0.054776,-0.179102,-0.157118,-0.124112,-0.170101,0.008045,0.01036,0.067299,0.066187,-0.017704,-0.052339,0.000103,0.031792,0.04586,0.050957,0.1177,0.116652,0.041686,-0.023568,-0.110159,0.018293,-0.120273,0.110185,-0.075208,0.11004,0.112927,-0.036023,-0.0637,0.061811,-0.006827,-0.0058,-0.02362,0.024317,-0.0573,0.041464,0.028864,0.000684,0.049089,-0.048813,0.009391,-0.02228,0.043869,0.016977,-0.151007,-0.023355,-0.154678,-0.013342,0.04246,-0.057576,-0.115841,-0.041223,0.008626,-0.091599,-0.026035,-0.079952,0.041801,-0.012699,-0.002454,-0.155497,0.030321,0.006961,0.005946,0.100946,-0.087686,0.025256,-0.013694,0.041228,-0.007919,0.070835,-0.097522,-0.103238,0.177644,-0.037182,0.111053,-0.027258,-0.077103,-0.021234,-0.036051,0.110149,0.014809,0.007359,0.040736,0.060824
Edmund Bertram,0.096021,0.221112,0.194758,0.007665,-0.180586,0.182104,-0.124031,0.011316,-0.031552,0.193168,0.308261,-0.090105,0.03814,0.011703,-0.074232,-0.182656,-0.076841,-0.058483,1.0,-0.12179,0.061336,0.299934,0.287112,0.08111,0.399078,0.00707,0.294888,0.120777,0.100122,-0.01383,0.089609,0.308801,0.097325,-0.098512,0.066188,-0.113656,0.159616,0.191677,-0.097599,0.140315,-0.013507,0.289275,-0.168606,0.053627,0.143159,-0.007308,-0.041359,0.148091,0.081536,-0.167998,-0.187367,-0.024121,-0.12017,0.128669,-0.01313,-0.108545,0.061733,0.108849,0.010389,0.356401,0.198655,0.016424,-0.121228,0.04795,-0.03321,-0.046664,-0.089322,0.021819,0.156609,0.142282,0.132913,0.121064,0.160567,0.01782,0.20574,-0.063404,-0.155997,0.053108,0.20304,-0.046608,-0.079421,-0.065825,-0.131741,-0.227812,0.06466,0.028461,0.130797,-0.20624,-0.030758,0.271612,0.007975,-0.038265,0.029386,-0.135459,0.119612,0.379082,-0.14625,0.289202,0.006381,-0.05145,-0.070202,-0.153349,-0.060873
Edward Ferrars,-0.026549,-0.070214,-0.08704,-0.086483,0.087539,-0.194727,0.227012,-0.052607,0.283244,-0.10934,-0.110626,0.41878,0.135234,-0.122276,-0.106318,0.409568,0.094089,0.104154,-0.12179,1.0,-0.154441,-0.212177,-0.21404,-0.010603,-0.191799,-0.081768,0.066257,0.288353,0.320196,0.175232,-0.015337,0.042177,0.322533,0.161206,0.164468,0.096587,0.428341,0.147742,0.209969,-0.053811,-0.015818,0.036579,0.404565,-0.119766,0.138871,0.456558,0.081296,-0.297029,-0.036354,-0.139984,-0.028142,-0.024515,0.298923,0.092788,0.255817,-0.083822,0.008156,0.079057,-0.078269,0.015803,-0.00222,-0.007595,-0.244637,-0.055581,0.090849,-0.111213,-0.051397,0.118709,-0.304409,0.117817,0.025777,0.056566,-0.305292,-0.030825,-0.299553,0.138225,-0.199041,-0.012116,-0.256742,0.12254,-0.000642,-0.121564,0.030293,-0.010491,-0.189226,-0.057967,-0.225807,-0.031771,0.033289,-0.202227,-0.285093,0.411944,0.180666,0.378755,-0.137613,-0.147023,0.084561,-0.193968,-0.070324,-0.012195,0.081129,0.469176,0.268076
Eleanor Tilney,0.006706,-0.036195,0.01049,-0.196037,0.062219,-0.097926,-0.210054,-0.048116,0.005353,0.097888,0.237915,-0.03249,0.043956,0.009343,0.101299,-0.097254,0.065164,-0.054776,0.061336,-0.154441,1.0,0.065623,0.140142,-0.101966,0.008531,0.055017,-0.003288,-0.118025,-0.105526,-0.081256,0.05972,-0.040435,-0.071979,-0.138174,-0.205492,-0.055969,-0.10046,0.085167,-0.007566,-0.004563,0.037506,0.056457,-0.136142,-0.054985,-0.076138,-0.151729,-0.017616,0.069107,0.089226,0.073165,0.107745,-0.009509,-0.019187,-0.036291,-0.010951,0.08424,0.067405,0.03129,0.084998,0.023484,-0.079822,0.191927,0.085086,0.083719,0.081534,0.099502,0.006548,-0.047751,-0.027977,-0.004161,0.060849,-0.083637,0.148194,-0.04274,0.186195,-0.139177,0.016245,0.008692,0.107102,-0.176282,0.143557,-0.016287,-0.073095,0.066953,0.1056,-0.050087,-0.009014,-0.004423,-0.084449,-0.049193,0.081933,-0.129225,-0.197011,-0.188874,-0.003585,0.05274,0.0694,0.07501,-0.067053,0.019276,0.066539,-0.146198,-0.042307
Elinor Dashwood,-0.026736,0.295229,0.621454,-0.112322,-0.121385,0.070089,-0.276973,-0.040178,-0.334141,0.232294,0.397882,-0.446806,0.049287,0.026451,0.023259,-0.059243,-0.239429,-0.179102,0.299934,-0.212177,0.065623,1.0,0.633553,0.245378,0.730476,0.11122,0.418367,-0.195526,-0.235271,-0.337861,0.170282,0.135307,-0.182286,-0.199885,0.196565,-0.054015,-0.199643,-0.129332,-0.098781,0.186216,-0.04536,0.334476,-0.240201,0.145376,-0.269015,-0.081622,-0.12501,0.316575,-0.177295,-0.083183,0.132513,0.123162,-0.082353,0.379321,-0.107976,0.058733,0.147819,0.503503,0.145932,0.068726,0.39057,-0.165981,0.024206,0.041156,-0.11923,0.051062,-0.32142,-0.385202,0.239264,-0.014618,0.217142,-0.162771,0.12007,-0.094041,0.388964,0.037542,-0.148879,0.1542,0.558117,-0.188108,-0.003726,0.164415,-0.193951,-0.027497,0.384073,-0.039085,0.35843,0.032801,-0.009293,0.346355,0.122244,-0.150463,0.017451,-0.440495,-0.00077,0.348522,0.006676,0.211939,0.079939,-0.01192,0.043856,-0.392956,-0.372072
