character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Elizabeth Bennet,-0.10522,0.358936,0.550633,-0.165811,-0.122758,-0.026299,-0.412216,-0.041877,0.075343,0.311178,0.461811,-0.256952,-0.301878,-0.175244,0.19932,-0.156503,-0.158283,-0.171197,0.416714,-0.085398,0.171973,0.534538,1.0,0.263364,0.557268,0.073248,0.561265,-0.073283,0.127396,0.092656,-0.06299,0.075758,-0.23543,-0.288621,0.07443,0.050925,-0.123742,0.046592,-0.072329,0.230141,-0.345339,0.37351,-0.083556,-0.06051,-0.174087,-0.165756,0.04685,0.223704,-0.243915,-0.005539,0.077968,-0.062026,0.041004,0.212261,0.305931,0.098232,0.130846,0.295489,0.017522,0.423728,0.18807,-0.160001,0.000569,0.032229,0.089982,-0.384282,-0.161241,-0.108097,-0.046487,-0.054603,0.350087,0.196697,0.24757,0.062567,0.312548,-0.180103,-0.146085,-0.033189,0.148409,-0.269999,0.423026,0.344204,-0.232581,0.066903,0.101623,0.079587,0.277928,-0.05154,0.00669,0.083574,-0.152893,-0.461185,0.05227,-0.261526,-0.257147,0.385307,0.064687,0.286971,-0.047495,-0.158925,0.081273,-0.306485,0.005667
Elizabeth Elliot,0.097395,0.187787,0.233024,-0.127362,-0.084036,-0.1583,-0.259927,-0.117229,0.041618,0.116114,0.31384,-0.254728,-0.030709,-0.125761,0.341364,-0.244955,-0.288862,-0.182773,0.158642,-0.256872,0.26598,0.334345,0.263364,1.0,0.417518,0.061181,0.162272,-0.209173,-0.017744,-0.018902,-0.112785,-0.03059,-0.294265,-0.100484,-0.016121,0.13322,-0.041484,-0.178655,0.255907,0.208296,-0.28735,0.175517,-0.019132,0.01313,-0.083486,-0.272554,0.148167,0.247785,-0.197894,-0.029648,0.204666,0.082374,-0.111702,0.2629,0.309837,0.322313,0.015058,0.224562,-0.108234,0.225309,0.108088,-0.222477,0.003306,-0.041978,-0.241339,-0.158634,-0.033937,-0.184253,-0.146923,0.072018,0.171941,0.037267,0.11215,-0.241028,0.376344,-0.020376,-0.113205,0.002074,-0.140415,-0.015763,0.097132,0.149424,-0.155514,0.035989,0.330568,-0.107686,0.297533,0.007194,0.056896,0.084323,0.202892,-0.160991,0.144489,-0.336952,-0.311702,0.183789,-0.115698,0.102338,-0.159581,-0.223108,-0.008749,-0.246313,0.023912
Emma Woodhouse,0.165684,0.514386,0.418859,-0.22961,-0.26173,0.018211,-0.476039,-0.142776,-0.03637,0.514789,0.662968,-0.426175,-0.106355,-0.266314,0.291851,-0.385497,-0.253561,-0.267912,0.365365,-0.264176,0.391222,0.673895,0.557268,0.417518,1.0,0.04034,0.381084,-0.201093,-0.068843,-0.100226,-0.220189,0.183282,-0.340525,-0.379003,-0.087603,0.036505,-0.221631,0.121807,0.026769,0.607714,-0.486495,0.46486,-0.060625,-0.108772,-0.152864,-0.352122,0.170448,0.597277,-0.276625,-0.105605,0.122793,-0.087915,-0.168319,0.494764,0.428043,0.492573,-0.05738,0.355762,-0.118553,0.385886,0.333693,-0.171163,0.051759,-0.106409,-0.031409,-0.397249,-0.153635,-0.294497,-0.092184,0.0086,0.429375,0.063523,0.35869,0.05328,0.643871,-0.041461,-0.078402,0.116929,-0.028049,-0.36047,0.399265,0.270541,-0.303191,0.170124,0.465652,-0.121641,0.570436,-0.105875,0.23728,0.109099,0.237705,-0.364219,0.021054,-0.446614,-0.369918,0.189096,-0.187679,0.356953,-0.171276,-0.236719,-0.080183,-0.476115,-0.050175
Fanny Dashwood,0.109663,0.071467,0.081761,-0.054587,-0.047136,-0.049164,-0.149731,-0.058491,0.05767,0.018692,0.095775,-0.037044,-0.082526,-0.001414,0.096843,-0.182588,-0.198758,0.109703,0.13587,-0.203251,0.282305,0.100564,0.073248,0.061181,0.04034,1.0,-0.045586,-0.1562,-0.086522,-0.076397,0.043485,-0.024502,-0.118829,-0.046096,-0.1412,0.013783,-0.035805,-0.056914,0.122101,-0.072013,-0.120215,0.02458,0.06389,-0.008577,-0.033562,-0.102764,-0.05287,0.058904,-0.0917,0.057159,0.011771,-0.055625,-0.039399,0.151062,0.026182,0.104368,0.053872,0.043217,-0.041427,0.093681,-0.054511,-0.017888,0.021332,0.031231,-0.072967,-0.149718,0.0202,0.00361,-0.045325,0.075162,0.11317,-0.070951,0.051643,0.034624,0.141397,-0.07294,0.120525,-0.093578,-0.024864,-0.056931,0.038402,0.102992,-0.072729,0.053188,0.159619,-0.005384,0.066277,-0.072563,0.041223,-0.012524,0.068806,-0.090379,-0.031332,-0.10469,-0.171185,0.184436,-0.214608,-0.04004,-0.033114,-0.074247,-0.025333,-0.096904,0.029905
Fanny Price,-0.219042,0.362944,0.600325,-0.150801,0.060224,0.010192,-0.229463,-0.110922,0.12673,0.055595,0.334544,-0.081692,-0.14306,0.063194,0.097171,-0.058812,0.007621,-0.078463,0.254859,0.178563,-0.076134,0.263427,0.561265,0.162272,0.381084,-0.045586,1.0,0.043337,0.344674,0.082428,-0.164499,0.010052,-0.106946,-0.080268,0.358821,0.15983,0.011532,0.095396,-0.106419,0.206216,-0.247766,0.332611,0.1105,-0.123176,-0.046283,0.0946,0.093538,0.066641,-0.093603,-0.033708,0.075143,-0.053482,0.189031,0.004271,0.220287,-0.089719,0.240076,0.374202,0.076787,0.314716,0.179776,0.09332,0.010516,0.064858,-0.011005,-0.457831,-0.151776,-0.133196,0.021888,-0.151076,0.235922,0.022613,0.107703,0.131375,0.00384,-0.039502,-0.179529,0.091886,0.170574,-0.256637,0.106873,0.13612,-0.102841,-0.064336,-0.079428,-0.142576,0.101944,0.135706,-0.028289,0.118271,-0.302389,-0.282762,0.073472,-0.017659,-0.134198,0.306279,0.082084,0.147141,0.192942,-0.06107,0.012578,-0.066545,-0.007224
Fitzwilliam Darcy,-0.090281,-0.17225,-0.123178,0.006297,0.097328,0.124796,0.223686,0.136291,0.15993,-0.161359,-0.200975,0.261726,0.001078,0.190653,-0.19051,0.264406,0.090941,-0.050931,-0.032608,0.29338,-0.216048,-0.2422,-0.073283,-0.209173,-0.201093,-0.1562,0.043337,1.0,0.106015,0.170204,0.110842,0.133091,0.397172,0.303418,0.070895,-0.118597,0.243797,0.128233,-0.295414,-0.106069,0.170226,-0.0886,0.0483,-0.026375,0.112543,0.352634,0.079885,-0.275901,-0.010466,-0.148202,-0.191673,-0.000783,0.168598,-0.210943,-0.132913,-0.204167,-0.009391,-0.027609,-0.07068,-0.025485,-0.197431,0.029908,0.040855,0.110225,-0.046431,0.028183,-0.0828,0.116806,-0.042758,-0.036263,-0.151818,0.010214,-0.193893,-0.060887,-0.24754,0.019429,-0.058008,-0.029012,-0.043216,0.035078,-0.130464,-0.166191,-0.060126,-0.014044,-0.351449,-0.012323,-0.243714,0.100843,-0.105699,-0.033956,-0.218969,0.242818,0.109555,0.346753,0.201004,-0.041834,0.258885,-0.102495,0.082995,0.134357,0.076825,0.34162,0.002421
Frank Churchill,-0.178048,0.13696,0.284858,-0.098684,0.179408,-0.121763,-0.02141,-0.046346,0.342205,-0.125765,-0.037151,0.036906,0.16895,0.104005,0.045762,0.146728,0.061123,-0.045249,0.217491,0.189888,-0.229846,-0.009361,0.127396,-0.017744,-0.068843,-0.086522,0.344674,0.106015,1.0,0.013269,0.105227,0.026113,0.054356,0.009874,0.288652,0.038822,0.245411,-0.053337,-0.211668,-0.128864,0.03755,-0.004649,0.184531,-0.080347,0.1329,0.231822,0.043893,-0.147611,-0.096936,-0.045939,-0.036353,-0.046377,0.281862,-0.158286,0.004975,-0.189737,0.205313,0.222614,-0.059855,-0.024913,0.11048,0.107343,-0.030746,0.150926,-0.08401,-0.153336,0.052173,0.145987,-0.017446,0.044851,0.012779,-0.079402,-0.099263,0.047416,-0.186501,-0.118137,-0.177188,-0.061199,0.188682,-0.174154,-0.087388,0.050907,-0.087706,0.040701,-0.162491,-0.050637,-0.135742,0.115403,-0.038275,0.05631,-0.291833,0.005038,-0.005654,0.166555,0.051193,0.217212,0.172019,0.01582,0.238821,0.249863,0.007524,0.162602,0.006031
Frederick Tilney,-0.039751,-0.006299,0.047271,0.009623,-0.004592,-0.068564,0.045723,0.005089,0.047767,-0.010284,0.043348,-0.031182,-0.09981,-0.073585,-0.121873,0.219552,0.026195,-0.106607,0.055607,0.166557,-0.073975,-0.101164,0.092656,-0.018902,-0.100226,-0.076397,0.082428,0.170204,0.013269,1.0,0.082934,-0.071063,0.14951,0.029049,0.001558,-0.002665,0.058224,0.028915,-0.132187,-0.055577,0.11526,0.08986,-0.079054,-0.023101,0.06049,0.098216,-0.018689,-0.113063,0.007031,-0.18778,0.030546,-0.045355,0.142704,-0.09902,0.080099,-0.095904,0.042484,-0.096564,0.041821,-0.01308,-0.18914,-0.231998,0.078807,0.115113,-0.090428,0.011898,-0.052639,0.042681,-0.070582,-0.087396,0.04229,0.196038,-0.084227,-0.057494,-0.162644,-0.136957,-0.186191,0.07428,-0.026931,-0.013828,0.106436,-0.006377,0.032831,-0.187853,-0.140042,-0.063185,-0.139333,0.044298,0.016484,0.065005,-0.175839,-0.118821,0.194258,0.031887,-0.004722,0.033863,0.17933,-0.037125,-0.044422,-0.048201,-0.142899,0.089451,-0.050658
General Tilney,-0.10225,-0.134934,-0.082968,0.008667,-0.014819,-0.129063,0.042243,-0.087603,0.055645,-0.109554,-0.17057,0.045875,0.094631,0.04301,-0.036215,0.204426,0.051478,-0.051613,0.034015,-0.033712,-0.075103,0.015515,-0.06299,-0.112785,-0.220189,0.043485,-0.164499,0.110842,0.105227,0.082934,1.0,0.100949,0.10136,-0.031568,-0.067739,-0.121198,0.068728,-0.063871,-0.088759,-0.123933,0.131459,-0.145003,-0.080411,-0.077323,-0.07,0.104856,-0.088864,-0.057703,-0.123843,0.048045,-0.034846,-0.097711,0.079417,-0.094958,-0.124417,-0.016451,0.008193,0.049053,-0.098171,-0.232973,0.046601,-0.008488,-0.102894,-0.032338,0.035801,0.106635,0.038118,-0.002828,0.023755,0.093852,-0.077269,-0.046435,-0.110916,0.081909,-0.097519,-0.114905,0.005604,-0.081579,0.107615,0.042725,-0.158228,0.089314,-0.054556,0.135981,-0.033098,0.077783,-0.028033,0.0404,-0.006974,-0.06788,-0.108743,0.158523,0.036298,0.054177,0.052732,0.075254,0.076645,-0.0983,-0.047787,0.183203,0.038379,0.091205,0.139425
George Knightley,0.073301,0.214543,0.091174,-0.033847,-0.198214,-0.002194,-0.064553,0.212699,0.069763,0.0469,0.047155,-0.048382,0.120989,-0.071372,0.000734,0.066978,-0.030695,-0.088826,0.185159,-0.103399,0.05468,0.182502,0.075758,-0.03059,0.183282,-0.024502,0.010052,0.133091,0.026113,-0.071063,0.100949,1.0,0.034078,-0.124767,-0.114021,-0.208111,0.069811,0.050368,-0.103373,0.075383,-0.13633,0.041978,-0.180935,-0.054013,-0.106467,-0.011875,0.040254,0.117575,-0.186275,-0.057042,-0.181542,-0.027496,-0.020342,0.142266,-0.174516,0.024488,-0.124976,0.027473,-0.162319,0.059343,0.078281,0.079516,0.024623,0.002657,0.006762,-0.057131,-0.049989,-0.088581,0.072373,0.003192,0.050305,0.072287,-0.004629,0.014767,0.087687,-0.101682,0.10988,-0.090734,0.026367,-0.117036,0.083312,0.10327,-0.065157,0.209535,0.08821,0.165639,0.089879,-0.130329,0.065592,-0.16971,0.043204,0.01089,-0.11446,-0.044942,0.024228,0.08704,0.079339,0.028161,-0.089142,0.078421,0.017931,-0.023827,-0.061662
George Wickham,-0.103261,-0.235818,-0.184011,0.075352,0.078071,0.057222,0.392558,0.038632,0.121923,-0.168991,-0.279824,0.281994,0.139632,0.230119,-0.283406,0.254762,0.142545,0.043492,-0.166536,0.308786,-0.265813,-0.272366,-0.23543,-0.294265,-0.340525,-0.118829,-0.106946,0.397172,0.054356,0.14951,0.10136,0.034078,1.0,0.106835,0.122375,-0.135605,0.220533,-0.06693,-0.159199,-0.244507,0.296078,-0.109273,0.055997,0.035954,0.17815,0.52808,-0.054465,-0.334886,0.046158,-0.004401,-0.117975,0.037055,0.081592,-0.258862,-0.303269,-0.283981,-0.036664,-0.061279,0.134644,-0.153106,-0.185763,0.041438,-0.02864,0.112837,0.00389,0.222144,0.012189,0.130212,0.040055,-0.119771,-0.280871,-0.050863,-0.122765,-0.093389,-0.348679,0.021571,-0.000285,-0.041389,-0.033484,0.102171,-0.214607,-0.215325,0.015684,-0.123441,-0.339891,-0.00776,-0.291161,0.034497,-0.183834,-0.048644,-0.19517,0.262741,-0.026033,0.371257,0.233437,-0.099429,0.143502,-0.178413,0.069068,0.160209,0.121784,0.487522,0.065709
Georgiana Darcy,-0.115963,-0.287186,-0.232865,-0.07241,0.368252,-0.068211,0.177362,0.045966,0.100122,-0.359672,-0.326826,0.364109,-0.047189,0.258876,0.086471,0.149286,0.034527,0.064593,-0.245233,0.232553,-0.119256,-0.380675,-0.288621,-0.100484,-0.379003,-0.046096,-0.080268,0.303418,0.009874,0.029049,-0.031568,-0.124767,0.106835,1.0,0.111558,0.166168,0.253842,0.025312,0.029022,-0.281297,0.063665,-0.271127,0.186644,-0.042836,0.025102,0.187586,0.164714,-0.324731,0.147191,0.016804,-0.110676,0.087103,0.185961,-0.174354,-0.117332,-0.204845,-0.006117,-0.144047,0.02132,-0.035051,-0.221754,0.106195,0.023616,0.089124,-0.092912,-0.017932,0.077502,0.151741,-0.123371,-0.069289,-0.190066,0.053932,-0.248444,-0.138703,-0.354137,0.13938,0.091632,-0.091255,-0.013842,0.098462,-0.219089,-0.245757,0.017992,-0.24253,-0.289281,-0.149844,-0.345407,0.234405,-0.055327,-0.098671,-0.091931,0.324728,0.158242,0.219696,0.229013,-0.15687,0.141444,-0.112719,0.059112,0.21794,-0.03352,0.212523,-0.046701
Harriet Smith,-0.314737,-0.062689,0.264136,0.072735,0.231772,0.093339,0.221893,-0.153873,0.040336,-0.257642,-0.147362,0.217976,0.208013,0.014709,-0.056104,0.164487,0.147914,0.178543,-0.120029,0.257409,-0.39745,-0.069783,0.07443,-0.016121,-0.087603,-0.1412,0.358821,0.070895,0.288652,0.001558,-0.067739,-0.114021,0.122375,0.111558,1.0,0.20574,0.132424,-0.145186,-0.093631,-0.218429,0.072443,0.025926,0.307828,-0.070882,-0.041721,0.308049,0.131087,-0.222607,0.172578,0.104635,-0.087942,0.192832,0.311864,-0.134138,-0.112333,-0.340279,0.24225,0.273722,0.206726,-0.138034,0.245422,0.272752,-0.217449,-0.078843,0.047108,-0.028303,-0.11163,0.010629,0.081135,-0.099246,-0.218901,-0.17649,-0.080936,0.057005,-0.354543,0.046157,-0.139666,-0.028623,0.220217,0.041953,-0.313694,-0.063307,0.078448,0.033235,-0.259233,0.075119,-0.133192,0.062885,-0.168395,0.112309,-0.391121,0.035259,-0.004466,0.319353,-0.057345,0.00511,0.131231,-0.323368,0.136147,0.094085,0.042573,0.239469,0.094149
Henrietta Musgrove,-0.134598,0.051995,0.097734,-0.088712,0.14347,-0.180608,-0.063248,-0.125582,0.01807,-0.056418,0.031638,-0.056784,-0.021057,0.109482,0.175285,-0.096249,-0.040349,-0.118355,0.037585,0.079579,0.054362,0.107928,0.050925,0.13322,0.036505,0.013783,0.15983,-0.118597,0.038822,-0.002665,-0.121198,-0.208111,-0.135605,0.166168,0.20574,1.0,0.031343,-0.068379,0.125401,-0.048854,-0.12312,0.031333,0.215172,-0.122482,-0.144214,-0.03814,0.120108,-0.01075,-0.022975,-0.024635,0.184878,0.109104,0.090751,0.131472,0.22023,-0.052342,0.167362,0.103267,0.04447,-0.018059,0.064776,-0.051323,-0.122726,-0.055644,-0.120145,-0.179995,0.010116,-0.026993,-0.135253,-0.066361,0.036672,0.108021,-0.039712,-0.032393,-0.08089,0.123576,-0.028499,-0.003151,-0.075056,-0.031167,0.075772,0.051952,-0.031162,-0.045514,0.076117,-0.050335,0.033911,0.105894,0.11812,0.015376,-0.109296,-0.028038,0.009661,-0.094315,-0.120155,0.034476,0.062171,-0.062876,-0.0752,-0.141139,-0.155468,-0.067433,-0.055155
Henry Crawford,-0.16772,-0.058529,-0.052034,-0.058599,0.033861,0.066654,0.189086,0.086578,0.345929,-0.274951,-0.252585,0.393475,0.181211,0.192744,-0.099836,0.150409,0.124116,0.102953,0.031038,0.267653,-0.1141,-0.276213,-0.123742,-0.041484,-0.221631,-0.035805,0.011532,0.243797,0.245411,0.058224,0.068728,0.069811,0.220533,0.253842,0.132424,0.031343,1.0,-0.02654,-0.020277,-0.266702,0.093046,-0.195318,0.057369,-0.05813,0.101931,0.300658,0.241496,-0.288973,-0.022011,0.025759,-0.153317,0.141257,0.24748,-0.232228,-0.168543,-0.251429,0.142136,-0.044818,-0.05476,-0.064859,-0.093779,0.171456,-0.103788,0.13201,-0.086762,-0.044507,0.023363,0.263599,0.074353,0.038947,-0.18755,-0.099521,-0.119469,-0.089583,-0.305864,-0.031726,-0.154266,-0.154836,0.173321,-0.089519,-0.199479,-0.060572,-0.037107,-0.126096,-0.268009,-0.132643,-0.187993,0.061022,-0.115905,-0.134308,-0.234386,0.256911,0.098185,0.347839,0.152201,0.177104,0.148089,-0.024653,0.227854,0.210988,0.127686,0.387243,0.192213
Henry Tilney,0.072174,0.032106,0.029838,-0.126478,-0.067543,0.224992,-0.083975,-0.052607,-0.079003,0.278589,0.139824,0.041574,-0.019534,0.001279,-0.121587,0.044047,0.007333,-0.007456,0.090681,0.066838,0.084329,0.019305,0.046592,-0.178655,0.121807,-0.056914,0.095396,0.128233,-0.053337,0.028915,-0.063871,0.050368,-0.06693,0.025312,-0.145186,-0.068379,-0.02654,1.0,-0.11894,0.282688,-0.157939,0.132198,-0.0133,-0.149586,0.002386,-0.010426,0.019727,0.236766,-0.028325,-0.052834,-0.083987,-0.145168,-0.022535,0.144082,0.141484,0.073401,-0.08042,0.069236,-0.041282,0.001562,0.096276,0.002928,0.090874,-0.165961,0.151712,-0.173881,-0.101627,-0.059449,0.037094,-0.086202,0.209769,0.000996,0.271674,0.23072,0.113591,0.035269,-0.034624,0.137493,0.073857,-0.27055,0.096445,-0.106136,-0.096385,-0.009881,0.029655,-0.247118,0.151572,0.031408,0.105728,0.105953,-0.026958,-0.169474,-0.004506,0.091774,0.061319,-0.027568,0.086127,0.095928,0.098692,-0.069432,-0.119828,-0.092869,-0.027423
Isabella Knightley,-0.000449,-0.109896,-0.034077,-0.034718,-0.035383,-0.121826,-0.068319,0.006129,0.015331,-0.109727,-0.013411,-0.096715,-0.108298,-0.048546,0.168816,-0.130944,-0.161635,-0.045,-0.0274,-0.252337,0.154783,0.072171,-0.072329,0.255907,0.026769,0.122101,-0.106419,-0.295414,-0.211668,-0.132187,-0.088759,-0.103373,-0.159199,0.029022,-0.093631,0.125401,-0.020277,-0.11894,1.0,-0.006571,-0.106374,-0.138102,-0.011468,0.155836,-0.087748,-0.252624,-0.066211,0.152144,-0.100581,0.01339,0.174637,0.238836,-0.16252,0.139888,0.072674,0.089786,-0.048106,-0.157894,-0.009948,0.054386,-0.011476,-0.080597,-0.079622,0.006414,-0.081306,0.02233,0.016014,0.035852,-0.111611,0.030013,0.047961,-0.056676,0.010115,-0.18759,0.125537,-0.058891,0.029455,-0.120215,-0.078325,0.224151,-0.027241,0.056588,0.022436,0.055385,0.213827,-0.02612,0.140034,-0.030456,-0.03318,-0.087955,0.248248,-0.04196,0.107151,-0.213918,-0.099472,0.010897,-0.161065,-0.000848,-0.099134,-0.128664,-0.026321,-0.120069,-0.043185
Isabella Thorpe,0.21424,0.390591,0.176127,-0.164601,-0.281382,0.020898,-0.382868,-0.174772,-0.098455,0.464452,0.58875,-0.366061,-0.005547,-0.126627,0.131034,-0.303209,-0.132475,-0.330842,0.143829,-0.291595,0.284001,0.379012,0.230141,0.208296,0.607714,-0.072013,0.206216,-0.106069,-0.128864,-0.055577,-0.123933,0.075383,-0.244507,-0.281297,-0.218429,-0.048854,-0.266702,0.282688,-0.006571,1.0,-0.265282,0.436775,-0.045444,-0.1166,-0.063518,-0.278173,0.162302,0.588662,-0.231324,-0.121099,0.142911,-0.263587,-0.104831,0.291076,0.398155,0.530476,-0.161287,0.294062,-0.176021,0.23575,0.313307,-0.153179,0.095815,-0.118404,-0.143255,-0.303846,-0.136306,-0.189534,-0.148016,-0.03667,0.345775,-0.015482,0.400785,0.069647,0.606003,0.067435,-0.093861,0.212878,-0.110092,-0.29009,0.23359,0.121111,-0.161543,0.242285,0.355827,-0.213408,0.463818,-0.119449,0.310104,0.088615,0.309197,-0.273631,-0.002517,-0.311583,-0.206575,-0.031802,-0.182471,0.309581,-0.175994,-0.254958,-0.123826,-0.326898,-0.109687
James Morland,-0.019231,-0.247294,-0.255631,0.200774,0.048537,0.012863,0.458339,0.076359,0.049794,-0.276368,-0.361049,0.205628,0.070339,0.09897,-0.258494,0.253019,0.245978,0.087757,-0.249586,0.218016,-0.273501,-0.431348,-0.345339,-0.28735,-0.486495,-0.120215,-0.247766,0.170226,0.03755,0.11526,0.131459,-0.13633,0.296078,0.063665,0.072443,-0.12312,0.093046,-0.157939,-0.106374,-0.265282,1.0,-0.231402,0.082363,0.272864,0.172081,0.27641,-0.117916,-0.410791,0.242124,-0.075078,-0.038004,0.000355,0.093089,-0.387878,-0.349662,-0.318877,-0.056657,-0.249139,0.032364,-0.237278,-0.26527,-0.024886,-0.07923,0.069838,0.010654,0.430372,0.055603,0.141638,0.067053,0.054498,-0.327868,-0.008365,-0.294574,-0.143841,-0.360737,0.055246,-0.15899,-0.042119,-0.126922,0.297369,-0.268804,-0.279261,0.158345,-0.111726,-0.294689,0.123032,-0.39433,-0.070382,-0.217995,0.013228,-0.13045,0.283437,-0.048079,0.252698,0.260293,-0.225338,0.069371,-0.212634,0.084936,0.055869,0.02557,0.404392,0.082496
Jane Bennet,0.096373,0.282452,0.32322,-0.094191,-0.201709,0.077063,-0.26722,-0.10917,-0.047202,0.482681,0.499744,-0.24182,-0.019175,-0.081908,-0.069456,-0.233044,-0.017503,-0.25981,0.122924,-0.063581,0.122903,0.286607,0.37351,0.175517,0.46486,0.02458,0.332611,-0.0886,-0.004649,0.08986,-0.145003,0.041978,-0.109273,-0.271127,0.025926,0.031333,-0.195318,0.132198,-0.138102,0.436775,-0.231402,1.0,0.092171,-0.263217,-0.120636,-0.088866,0.142494,0.365165,-0.132748,-0.13173,0.107057,-0.173456,0.048475,0.202314,0.237298,0.281709,0.060203,0.340483,0.002997,0.312494,0.233135,-0.102765,0.009962,-0.014295,-0.057303,-0.21887,-0.341597,-0.216183,0.047586,-0.124982,0.170245,0.056224,0.337079,0.034236,0.383127,0.05698,-0.127884,0.19785,-0.079978,-0.156261,0.194476,0.144237,-0.097059,0.108019,0.194999,-0.150334,0.415191,-0.199477,0.202854,0.215907,-0.016591,-0.390061,-0.079172,-0.147509,-0.233483,0.089852,-0.025567,0.003729,-0.106004,-0.308837,-0.031465,-0.17391,0.001117
Jane Fairfax,-0.122711,-0.022301,0.115298,-0.034543,0.185026,0.069853,0.160831,-0.033827,0.069877,-0.081229,-0.055358,0.150318,0.136735,0.134074,-0.05683,0.081107,0.037854,0.070587,-0.153223,0.180985,-0.187749,-0.137008,-0.083556,-0.019132,-0.060625,0.06389,0.1105,0.0483,0.184531,-0.079054,-0.080411,-0.180935,0.055997,0.186644,0.307828,0.215172,0.057369,-0.0133,-0.011468,-0.045444,0.082363,0.092171,1.0,-0.090599,-0.0201,0.199256,0.028414,-0.098597,0.125816,-0.012701,0.071646,-0.007663,0.155462,-0.005724,0.028242,-0.176285,0.006976,0.121991,0.005065,-0.105954,0.091603,0.151229,-0.090737,-0.148371,-0.133042,-0.03407,-0.015484,0.01964,-0.113354,-0.073978,-0.156103,-0.108783,-0.037319,-0.030873,-0.133439,0.155428,0.021311,-0.001042,-0.051707,0.085363,-0.217749,-0.218459,0.047566,0.041961,-0.102895,-0.091059,-0.089616,-0.033964,0.092161,0.17997,-0.147211,0.065493,-0.034481,0.118515,-0.021725,-0.048196,0.02143,-0.15096,-0.03611,-0.00962,-0.074962,0.179684,-0.084119
John Dashwood,-0.010807,-0.041896,-0.074437,0.07205,-0.033342,-0.076536,0.202761,0.07025,0.058327,-0.208277,-0.130279,0.019483,-0.03875,-0.115427,0.1061,0.024914,0.042624,0.079288,-0.031795,-0.007524,-0.00035,-0.090495,-0.06051,0.01313,-0.108772,-0.008577,-0.123176,-0.026375,-0.080347,-0.023101,-0.077323,-0.054013,0.035954,-0.042836,-0.070882,-0.122482,-0.05813,-0.149586,0.155836,-0.1166,0.272864,-0.263217,-0.090599,1.0,0.117204,-0.063026,-0.217428,-0.159258,0.071896,-0.027988,0.060992,0.095047,-0.028767,-0.081532,-0.165556,-0.09875,-0.046871,-0.228425,0.072794,0.007244,-0.209107,-0.040953,-0.036737,0.068519,0.050563,0.177636,0.021517,0.120639,-0.070139,0.136265,-0.01271,0.070428,-0.124194,-0.066573,-0.052507,-0.001347,-0.0416,-0.158771,-0.107352,0.095771,-0.023621,-0.042447,-0.032144,-0.089573,-0.099058,0.190356,-0.215691,-0.096393,-0.27393,-0.192631,0.080432,0.145809,0.008267,-0.115384,0.094053,-0.127953,-0.095641,0.024492,-0.071823,0.026369,0.141614,0.051951,0.007683
